,Query,Exact,Approximate
56,ensemble learning,"{2012736320: {'relevancy': True, 'rank': 0}, 108406206: {'relevancy': False, 'rank': 1}, 2167964723: {'relevancy': False, 'rank': 2}, 189137728: {'relevancy': False, 'rank': 3}, 1984838606: {'relevancy': False, 'rank': 4}, 2162010601: {'relevancy': False, 'rank': 5}, 168172700: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 66820806: {'relevancy': False, 'rank': 8}, 2065219374: {'relevancy': False, 'rank': 9}}","{2012736320: {'relevancy': True, 'rank': 0}, 108406206: {'relevancy': False, 'rank': 1}, 2167964723: {'relevancy': False, 'rank': 2}, 189137728: {'relevancy': False, 'rank': 3}, 1984838606: {'relevancy': False, 'rank': 4}, 2162010601: {'relevancy': False, 'rank': 5}, 168172700: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 66820806: {'relevancy': False, 'rank': 8}, 2065219374: {'relevancy': False, 'rank': 9}}"
57,wordnet,"{2162010601: {'relevancy': False, 'rank': 0}, 2157167650: {'relevancy': False, 'rank': 1}, 2110381519: {'relevancy': True, 'rank': 2}, 2250462127: {'relevancy': True, 'rank': 3}, 2121939561: {'relevancy': False, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2297453548: {'relevancy': False, 'rank': 6}, 2112237679: {'relevancy': False, 'rank': 7}, 2052065285: {'relevancy': False, 'rank': 8}, 1919135125: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2157167650: {'relevancy': False, 'rank': 1}, 2110381519: {'relevancy': True, 'rank': 2}, 2250462127: {'relevancy': True, 'rank': 3}, 2121939561: {'relevancy': False, 'rank': 4}, 2065219374: {'relevancy': False, 'rank': 5}, 2297453548: {'relevancy': False, 'rank': 6}, 2112237679: {'relevancy': False, 'rank': 7}, 2052065285: {'relevancy': False, 'rank': 8}, 1919135125: {'relevancy': False, 'rank': 9}}"
58,medical imaging,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': True, 'rank': 2}, 2297453548: {'relevancy': True, 'rank': 3}, 2112237679: {'relevancy': True, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}"
59,deconvolution,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': True, 'rank': 2}, 2297453548: {'relevancy': True, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}"
60,Latent Dirichlet allocation,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}"
61,Euclidian distance,"{2162010601: {'relevancy': False, 'rank': 0}, 2034830207: {'relevancy': False, 'rank': 1}, 2121939561: {'relevancy': False, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2034830207: {'relevancy': False, 'rank': 1}, 2121939561: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': True, 'rank': 6}, 1919135125: {'relevancy': True, 'rank': 7}, 2151264347: {'relevancy': True, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}"
62,web service,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': True, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}"
63,multi-task learning,"{2065219374: {'relevancy': False, 'rank': 0}, 2297453548: {'relevancy': False, 'rank': 1}, 2112237679: {'relevancy': False, 'rank': 2}, 2052065285: {'relevancy': False, 'rank': 3}, 2151264347: {'relevancy': False, 'rank': 4}, 2472069284: {'relevancy': True, 'rank': 5}, 2167964723: {'relevancy': True, 'rank': 6}, 2109031554: {'relevancy': True, 'rank': 7}, 2142724104: {'relevancy': True, 'rank': 8}, 2162010601: {'relevancy': True, 'rank': 9}}","{2065219374: {'relevancy': False, 'rank': 0}, 2297453548: {'relevancy': False, 'rank': 1}, 2112237679: {'relevancy': False, 'rank': 2}, 2052065285: {'relevancy': False, 'rank': 3}, 2151264347: {'relevancy': False, 'rank': 4}, 2472069284: {'relevancy': True, 'rank': 5}, 2167964723: {'relevancy': True, 'rank': 6}, 2109031554: {'relevancy': True, 'rank': 7}, 2142724104: {'relevancy': True, 'rank': 8}, 2162010601: {'relevancy': True, 'rank': 9}}"
64,Linear separability,"{2121939561: {'relevancy': False, 'rank': 0}, 2065219374: {'relevancy': False, 'rank': 1}, 2297453548: {'relevancy': False, 'rank': 2}, 2112237679: {'relevancy': False, 'rank': 3}, 2052065285: {'relevancy': False, 'rank': 4}, 1919135125: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 2472069284: {'relevancy': False, 'rank': 7}, 2142724104: {'relevancy': False, 'rank': 8}, 2162010601: {'relevancy': False, 'rank': 9}}","{2121939561: {'relevancy': True, 'rank': 0}, 2065219374: {'relevancy': True, 'rank': 1}, 2297453548: {'relevancy': True, 'rank': 2}, 2112237679: {'relevancy': True, 'rank': 3}, 2052065285: {'relevancy': True, 'rank': 4}, 1919135125: {'relevancy': True, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 2472069284: {'relevancy': True, 'rank': 7}, 2142724104: {'relevancy': True, 'rank': 8}, 2162010601: {'relevancy': True, 'rank': 9}}"
65,OWL-S,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
66,Wireless sensor network,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': True, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': True, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
67,Semantic role labeling,"{2106722673: {'relevancy': False, 'rank': 0}, 2311416189: {'relevancy': False, 'rank': 1}, 2162010601: {'relevancy': False, 'rank': 2}, 2121939561: {'relevancy': False, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': False, 'rank': 7}, 1919135125: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}","{2106722673: {'relevancy': False, 'rank': 0}, 2311416189: {'relevancy': False, 'rank': 1}, 2162010601: {'relevancy': False, 'rank': 2}, 2121939561: {'relevancy': False, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': False, 'rank': 7}, 1919135125: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}"
68,Continuous-time Markov chain,"{2289324944: {'relevancy': True, 'rank': 0}, 2027945657: {'relevancy': False, 'rank': 1}, 2162010601: {'relevancy': False, 'rank': 2}, 2121939561: {'relevancy': False, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': False, 'rank': 7}, 1919135125: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}","{2289324944: {'relevancy': True, 'rank': 0}, 2027945657: {'relevancy': False, 'rank': 1}, 2162010601: {'relevancy': True, 'rank': 2}, 2121939561: {'relevancy': True, 'rank': 3}, 2065219374: {'relevancy': True, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': True, 'rank': 6}, 2052065285: {'relevancy': True, 'rank': 7}, 1919135125: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}"
69,Open Knowledge Base Connectivity,"{2162010601: {'relevancy': False, 'rank': 0}, 514836396: {'relevancy': False, 'rank': 1}, 2121939561: {'relevancy': False, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 514836396: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': True, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
70,Propagation of uncertainty,"{2082615088: {'relevancy': True, 'rank': 0}, 2149845471: {'relevancy': False, 'rank': 1}, 2130291492: {'relevancy': False, 'rank': 2}, 2149631809: {'relevancy': False, 'rank': 3}, 2162010601: {'relevancy': False, 'rank': 4}, 2121939561: {'relevancy': False, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2052065285: {'relevancy': False, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}","{2082615088: {'relevancy': True, 'rank': 0}, 2149845471: {'relevancy': True, 'rank': 1}, 2130291492: {'relevancy': False, 'rank': 2}, 2149631809: {'relevancy': False, 'rank': 3}, 2162010601: {'relevancy': True, 'rank': 4}, 2121939561: {'relevancy': False, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2052065285: {'relevancy': False, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}"
71,Fast Fourier transform,"{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2056331068: {'relevancy': True, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': True, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2056331068: {'relevancy': True, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}"
72,Security token,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
73,Novelty detection,"{2435751034: {'relevancy': False, 'rank': 0}, 26130675: {'relevancy': False, 'rank': 1}, 2144812577: {'relevancy': False, 'rank': 2}, 2170683316: {'relevancy': False, 'rank': 3}, 2105410094: {'relevancy': False, 'rank': 4}, 2099661360: {'relevancy': False, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2121939561: {'relevancy': False, 'rank': 7}, 2308495877: {'relevancy': False, 'rank': 8}, 2141729011: {'relevancy': False, 'rank': 9}}","{2435751034: {'relevancy': False, 'rank': 0}, 26130675: {'relevancy': False, 'rank': 1}, 2144812577: {'relevancy': False, 'rank': 2}, 2170683316: {'relevancy': False, 'rank': 3}, 2105410094: {'relevancy': False, 'rank': 4}, 2099661360: {'relevancy': False, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2121939561: {'relevancy': False, 'rank': 7}, 2308495877: {'relevancy': False, 'rank': 8}, 2141729011: {'relevancy': False, 'rank': 9}}"
74,semantic grid,"{2121939561: {'relevancy': False, 'rank': 0}, 2128224775: {'relevancy': False, 'rank': 1}, 192908093: {'relevancy': False, 'rank': 2}, 2103662685: {'relevancy': False, 'rank': 3}, 2059675198: {'relevancy': False, 'rank': 4}, 2157503142: {'relevancy': False, 'rank': 5}, 1977636893: {'relevancy': False, 'rank': 6}, 363444350: {'relevancy': False, 'rank': 7}, 2308495877: {'relevancy': False, 'rank': 8}, 2116712232: {'relevancy': False, 'rank': 9}}","{2121939561: {'relevancy': True, 'rank': 0}, 2128224775: {'relevancy': True, 'rank': 1}, 192908093: {'relevancy': False, 'rank': 2}, 2103662685: {'relevancy': False, 'rank': 3}, 2059675198: {'relevancy': True, 'rank': 4}, 2157503142: {'relevancy': True, 'rank': 5}, 1977636893: {'relevancy': False, 'rank': 6}, 363444350: {'relevancy': False, 'rank': 7}, 2308495877: {'relevancy': True, 'rank': 8}, 2116712232: {'relevancy': False, 'rank': 9}}"
75,Knowledge extraction,"{2081156236: {'relevancy': False, 'rank': 0}, 2145770163: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': True, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': True, 'rank': 7}, 61376119: {'relevancy': False, 'rank': 8}, 1988215978: {'relevancy': False, 'rank': 9}}","{2081156236: {'relevancy': True, 'rank': 0}, 2145770163: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': True, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': True, 'rank': 6}, 1919135125: {'relevancy': True, 'rank': 7}, 61376119: {'relevancy': True, 'rank': 8}, 1988215978: {'relevancy': True, 'rank': 9}}"
76,Computational biology,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': True, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': True, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': True, 'rank': 9}}"
77,Web 2.0,"{2144833106: {'relevancy': False, 'rank': 0}, 2264677196: {'relevancy': False, 'rank': 1}, 2149631809: {'relevancy': False, 'rank': 2}, 673624597: {'relevancy': False, 'rank': 3}, 2338117446: {'relevancy': False, 'rank': 4}, 1966089003: {'relevancy': False, 'rank': 5}, 2014530249: {'relevancy': False, 'rank': 6}, 2162010601: {'relevancy': False, 'rank': 7}, 2121939561: {'relevancy': False, 'rank': 8}, 2065219374: {'relevancy': False, 'rank': 9}}","{2144833106: {'relevancy': False, 'rank': 0}, 2264677196: {'relevancy': False, 'rank': 1}, 2149631809: {'relevancy': False, 'rank': 2}, 673624597: {'relevancy': False, 'rank': 3}, 2338117446: {'relevancy': False, 'rank': 4}, 1966089003: {'relevancy': False, 'rank': 5}, 2014530249: {'relevancy': False, 'rank': 6}, 2162010601: {'relevancy': False, 'rank': 7}, 2121939561: {'relevancy': False, 'rank': 8}, 2065219374: {'relevancy': False, 'rank': 9}}"
78,Network theory,"{2162010601: {'relevancy': False, 'rank': 0}, 2394749673: {'relevancy': True, 'rank': 1}, 242635728: {'relevancy': False, 'rank': 2}, 2121939561: {'relevancy': True, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': False, 'rank': 7}, 1919135125: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2394749673: {'relevancy': True, 'rank': 1}, 242635728: {'relevancy': True, 'rank': 2}, 2121939561: {'relevancy': True, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': True, 'rank': 7}, 1919135125: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}"
79,Video denoising,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
80,Quantum information science,"{2162010601: {'relevancy': False, 'rank': 0}, 1639338439: {'relevancy': True, 'rank': 1}, 2087797858: {'relevancy': True, 'rank': 2}, 1909798798: {'relevancy': True, 'rank': 3}, 2004973479: {'relevancy': False, 'rank': 4}, 199783284: {'relevancy': False, 'rank': 5}, 1996400553: {'relevancy': False, 'rank': 6}, 2121939561: {'relevancy': False, 'rank': 7}, 2065219374: {'relevancy': False, 'rank': 8}, 2297453548: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 1639338439: {'relevancy': True, 'rank': 1}, 2087797858: {'relevancy': True, 'rank': 2}, 1909798798: {'relevancy': True, 'rank': 3}, 2004973479: {'relevancy': True, 'rank': 4}, 199783284: {'relevancy': False, 'rank': 5}, 1996400553: {'relevancy': True, 'rank': 6}, 2121939561: {'relevancy': False, 'rank': 7}, 2065219374: {'relevancy': False, 'rank': 8}, 2297453548: {'relevancy': False, 'rank': 9}}"
81,Color quantization,"{2277076782: {'relevancy': False, 'rank': 0}, 1828064762: {'relevancy': False, 'rank': 1}, 2162010601: {'relevancy': False, 'rank': 2}, 2121939561: {'relevancy': False, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': True, 'rank': 7}, 1919135125: {'relevancy': False, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}","{2277076782: {'relevancy': False, 'rank': 0}, 1828064762: {'relevancy': False, 'rank': 1}, 2162010601: {'relevancy': True, 'rank': 2}, 2121939561: {'relevancy': False, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': False, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': True, 'rank': 7}, 1919135125: {'relevancy': True, 'rank': 8}, 2151264347: {'relevancy': False, 'rank': 9}}"
82,social web,"{2162010601: {'relevancy': False, 'rank': 0}, 2125104194: {'relevancy': False, 'rank': 1}, 2121939561: {'relevancy': False, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2157743775: {'relevancy': True, 'rank': 6}, 108406206: {'relevancy': True, 'rank': 7}, 2149631809: {'relevancy': False, 'rank': 8}, 2067196623: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2125104194: {'relevancy': True, 'rank': 1}, 2121939561: {'relevancy': True, 'rank': 2}, 2065219374: {'relevancy': False, 'rank': 3}, 2297453548: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2157743775: {'relevancy': True, 'rank': 6}, 108406206: {'relevancy': True, 'rank': 7}, 2149631809: {'relevancy': True, 'rank': 8}, 2067196623: {'relevancy': True, 'rank': 9}}"
83,entity linking,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2151264347: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': True, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
