,Query,Exact,Approximate
56,ensemble learning,"{'2142724104': {'relevancy': True, 'rank': 0}, '563069026': {'relevancy': False, 'rank': 1}, '108406206': {'relevancy': False, 'rank': 2}, '2167964723': {'relevancy': False, 'rank': 3}, '2121310506': {'relevancy': False, 'rank': 4}, '1980701853': {'relevancy': False, 'rank': 5}, '712415982': {'relevancy': False, 'rank': 6}, '2286237009': {'relevancy': True, 'rank': 7}, '1572478601': {'relevancy': False, 'rank': 8}, '2429370538': {'relevancy': False, 'rank': 9}}","{'2142724104': {'relevancy': True, 'rank': 0}, '563069026': {'relevancy': False, 'rank': 1}, '108406206': {'relevancy': False, 'rank': 2}, '2167964723': {'relevancy': False, 'rank': 3}, '2121310506': {'relevancy': False, 'rank': 4}, '1980701853': {'relevancy': False, 'rank': 5}, '712415982': {'relevancy': False, 'rank': 6}, '2286237009': {'relevancy': True, 'rank': 7}, '1572478601': {'relevancy': False, 'rank': 8}, '2429370538': {'relevancy': False, 'rank': 9}}"
57,wordnet,"{'2122820242': {'relevancy': False, 'rank': 0}, '2156989404': {'relevancy': True, 'rank': 1}, '2172397963': {'relevancy': False, 'rank': 2}, '331132414': {'relevancy': False, 'rank': 3}, '2250691864': {'relevancy': False, 'rank': 4}, '574844396': {'relevancy': False, 'rank': 5}, '2119216958': {'relevancy': False, 'rank': 6}, '2250998000': {'relevancy': False, 'rank': 7}, '79393255': {'relevancy': False, 'rank': 8}, '2069810850': {'relevancy': False, 'rank': 9}}","{'2122820242': {'relevancy': False, 'rank': 0}, '2156989404': {'relevancy': True, 'rank': 1}, '2172397963': {'relevancy': True, 'rank': 2}, '331132414': {'relevancy': True, 'rank': 3}, '2250691864': {'relevancy': False, 'rank': 4}, '574844396': {'relevancy': True, 'rank': 5}, '2119216958': {'relevancy': False, 'rank': 6}, '2250998000': {'relevancy': False, 'rank': 7}, '79393255': {'relevancy': False, 'rank': 8}, '2069810850': {'relevancy': False, 'rank': 9}}"
58,medical imaging,"{'2107603943': {'relevancy': True, 'rank': 0}, '2167389175': {'relevancy': True, 'rank': 1}, '2474997269': {'relevancy': True, 'rank': 2}, '2169057019': {'relevancy': True, 'rank': 3}, '216540537': {'relevancy': True, 'rank': 4}, '2145628901': {'relevancy': True, 'rank': 5}, '2058210145': {'relevancy': True, 'rank': 6}, '1777884226': {'relevancy': True, 'rank': 7}, '2426131467': {'relevancy': True, 'rank': 8}, '688217172': {'relevancy': True, 'rank': 9}}","{'2107603943': {'relevancy': True, 'rank': 0}, '2167389175': {'relevancy': True, 'rank': 1}, '2474997269': {'relevancy': True, 'rank': 2}, '2169057019': {'relevancy': True, 'rank': 3}, '216540537': {'relevancy': True, 'rank': 4}, '2145628901': {'relevancy': True, 'rank': 5}, '2058210145': {'relevancy': True, 'rank': 6}, '1777884226': {'relevancy': True, 'rank': 7}, '2426131467': {'relevancy': True, 'rank': 8}, '688217172': {'relevancy': True, 'rank': 9}}"
59,deconvolution,"{'2172446449': {'relevancy': False, 'rank': 0}, '2102979574': {'relevancy': False, 'rank': 1}, '2103920730': {'relevancy': False, 'rank': 2}, '2087742686': {'relevancy': True, 'rank': 3}, '2166320536': {'relevancy': True, 'rank': 4}, '184587148': {'relevancy': False, 'rank': 5}, '2227984661': {'relevancy': False, 'rank': 6}, '2595219628': {'relevancy': False, 'rank': 7}, '657437189': {'relevancy': False, 'rank': 8}, '2178086166': {'relevancy': False, 'rank': 9}}","{'2172446449': {'relevancy': True, 'rank': 0}, '2102979574': {'relevancy': True, 'rank': 1}, '2103920730': {'relevancy': True, 'rank': 2}, '2087742686': {'relevancy': True, 'rank': 3}, '2166320536': {'relevancy': True, 'rank': 4}, '184587148': {'relevancy': True, 'rank': 5}, '2227984661': {'relevancy': False, 'rank': 6}, '2595219628': {'relevancy': False, 'rank': 7}, '657437189': {'relevancy': True, 'rank': 8}, '2178086166': {'relevancy': True, 'rank': 9}}"
60,Latent Dirichlet allocation,"{'2289542319': {'relevancy': True, 'rank': 0}, '2435751034': {'relevancy': True, 'rank': 1}, '2011819992': {'relevancy': True, 'rank': 2}, '1994620265': {'relevancy': True, 'rank': 3}, '2014508897': {'relevancy': True, 'rank': 4}, '2122351653': {'relevancy': True, 'rank': 5}, '2104401652': {'relevancy': True, 'rank': 6}, '2137074633': {'relevancy': True, 'rank': 7}, '1204061966': {'relevancy': False, 'rank': 8}, '1354816936': {'relevancy': True, 'rank': 9}}","{'2289542319': {'relevancy': True, 'rank': 0}, '2435751034': {'relevancy': True, 'rank': 1}, '2011819992': {'relevancy': True, 'rank': 2}, '1994620265': {'relevancy': True, 'rank': 3}, '2014508897': {'relevancy': True, 'rank': 4}, '2122351653': {'relevancy': True, 'rank': 5}, '2104401652': {'relevancy': True, 'rank': 6}, '2137074633': {'relevancy': True, 'rank': 7}, '1204061966': {'relevancy': False, 'rank': 8}, '1354816936': {'relevancy': True, 'rank': 9}}"
61,Euclidian distance,"{'1989084025': {'relevancy': False, 'rank': 0}, '1802900831': {'relevancy': False, 'rank': 1}, '2125391051': {'relevancy': False, 'rank': 2}, '2570276929': {'relevancy': False, 'rank': 3}, '2125528825': {'relevancy': False, 'rank': 4}, '2128565744': {'relevancy': False, 'rank': 5}, '173069885': {'relevancy': False, 'rank': 6}, '85322476': {'relevancy': False, 'rank': 7}, '2121806443': {'relevancy': False, 'rank': 8}, '1443137112': {'relevancy': False, 'rank': 9}}","{'1989084025': {'relevancy': True, 'rank': 0}, '1802900831': {'relevancy': False, 'rank': 1}, '2125391051': {'relevancy': True, 'rank': 2}, '2570276929': {'relevancy': True, 'rank': 3}, '2125528825': {'relevancy': True, 'rank': 4}, '2128565744': {'relevancy': True, 'rank': 5}, '173069885': {'relevancy': True, 'rank': 6}, '85322476': {'relevancy': True, 'rank': 7}, '2121806443': {'relevancy': True, 'rank': 8}, '1443137112': {'relevancy': False, 'rank': 9}}"
62,web service,"{'146153597': {'relevancy': False, 'rank': 0}, '2038216534': {'relevancy': True, 'rank': 1}, '2250777962': {'relevancy': True, 'rank': 2}, '2308609296': {'relevancy': True, 'rank': 3}, '2047359151': {'relevancy': True, 'rank': 4}, '2141172858': {'relevancy': True, 'rank': 5}, '2023450202': {'relevancy': False, 'rank': 6}, '2165290379': {'relevancy': False, 'rank': 7}, '2345687710': {'relevancy': False, 'rank': 8}, '1991211814': {'relevancy': True, 'rank': 9}}","{'146153597': {'relevancy': True, 'rank': 0}, '2038216534': {'relevancy': True, 'rank': 1}, '2250777962': {'relevancy': True, 'rank': 2}, '2308609296': {'relevancy': True, 'rank': 3}, '2047359151': {'relevancy': True, 'rank': 4}, '2141172858': {'relevancy': True, 'rank': 5}, '2023450202': {'relevancy': True, 'rank': 6}, '2165290379': {'relevancy': True, 'rank': 7}, '2345687710': {'relevancy': True, 'rank': 8}, '1991211814': {'relevancy': True, 'rank': 9}}"
63,multi-task learning,"{'2648094648': {'relevancy': True, 'rank': 0}, '2167964723': {'relevancy': True, 'rank': 1}, '3786149': {'relevancy': True, 'rank': 2}, '2109477161': {'relevancy': True, 'rank': 3}, '2097879502': {'relevancy': True, 'rank': 4}, '2112374662': {'relevancy': True, 'rank': 5}, '2130612383': {'relevancy': True, 'rank': 6}, '2152377557': {'relevancy': True, 'rank': 7}, '2105451568': {'relevancy': True, 'rank': 8}, '2109031554': {'relevancy': True, 'rank': 9}}","{'2648094648': {'relevancy': True, 'rank': 0}, '2167964723': {'relevancy': True, 'rank': 1}, '3786149': {'relevancy': True, 'rank': 2}, '2109477161': {'relevancy': True, 'rank': 3}, '2097879502': {'relevancy': True, 'rank': 4}, '2112374662': {'relevancy': True, 'rank': 5}, '2130612383': {'relevancy': True, 'rank': 6}, '2152377557': {'relevancy': True, 'rank': 7}, '2105451568': {'relevancy': True, 'rank': 8}, '2109031554': {'relevancy': True, 'rank': 9}}"
64,Linear separability,"{'148197049': {'relevancy': False, 'rank': 0}, '2106882380': {'relevancy': False, 'rank': 1}, '617670330': {'relevancy': False, 'rank': 2}, '1989084025': {'relevancy': False, 'rank': 3}, '76937435': {'relevancy': False, 'rank': 4}, '2130456104': {'relevancy': False, 'rank': 5}, '122224463': {'relevancy': False, 'rank': 6}, '177951892': {'relevancy': False, 'rank': 7}, '2052950829': {'relevancy': False, 'rank': 8}, '2037645014': {'relevancy': False, 'rank': 9}}","{'148197049': {'relevancy': False, 'rank': 0}, '2106882380': {'relevancy': False, 'rank': 1}, '617670330': {'relevancy': True, 'rank': 2}, '1989084025': {'relevancy': True, 'rank': 3}, '76937435': {'relevancy': True, 'rank': 4}, '2130456104': {'relevancy': True, 'rank': 5}, '122224463': {'relevancy': True, 'rank': 6}, '177951892': {'relevancy': True, 'rank': 7}, '2052950829': {'relevancy': True, 'rank': 8}, '2037645014': {'relevancy': True, 'rank': 9}}"
65,OWL-S,"{'2010142017': {'relevancy': False, 'rank': 0}, '64760803': {'relevancy': False, 'rank': 1}, '1862760335': {'relevancy': True, 'rank': 2}, '2095225652': {'relevancy': False, 'rank': 3}, '1384229811': {'relevancy': False, 'rank': 4}, '2343280660': {'relevancy': False, 'rank': 5}, '305663917': {'relevancy': False, 'rank': 6}, '2107777598': {'relevancy': True, 'rank': 7}, '2008316776': {'relevancy': False, 'rank': 8}, '1808727851': {'relevancy': False, 'rank': 9}}","{'2010142017': {'relevancy': False, 'rank': 0}, '64760803': {'relevancy': False, 'rank': 1}, '1862760335': {'relevancy': True, 'rank': 2}, '2095225652': {'relevancy': False, 'rank': 3}, '1384229811': {'relevancy': False, 'rank': 4}, '2343280660': {'relevancy': False, 'rank': 5}, '305663917': {'relevancy': False, 'rank': 6}, '2107777598': {'relevancy': True, 'rank': 7}, '2008316776': {'relevancy': False, 'rank': 8}, '1808727851': {'relevancy': False, 'rank': 9}}"
66,Wireless sensor network,"{'37595673': {'relevancy': True, 'rank': 0}, '2139913828': {'relevancy': True, 'rank': 1}, '2137015694': {'relevancy': True, 'rank': 2}, '2028948198': {'relevancy': True, 'rank': 3}, '2098642314': {'relevancy': True, 'rank': 4}, '2005278342': {'relevancy': True, 'rank': 5}, '2295682018': {'relevancy': True, 'rank': 6}, '1423360909': {'relevancy': True, 'rank': 7}, '2248192384': {'relevancy': False, 'rank': 8}, '2480782959': {'relevancy': True, 'rank': 9}}","{'37595673': {'relevancy': True, 'rank': 0}, '2139913828': {'relevancy': True, 'rank': 1}, '2137015694': {'relevancy': True, 'rank': 2}, '2028948198': {'relevancy': True, 'rank': 3}, '2098642314': {'relevancy': True, 'rank': 4}, '2005278342': {'relevancy': True, 'rank': 5}, '2295682018': {'relevancy': True, 'rank': 6}, '1423360909': {'relevancy': True, 'rank': 7}, '2248192384': {'relevancy': False, 'rank': 8}, '2480782959': {'relevancy': True, 'rank': 9}}"
67,Semantic role labeling,"{'2122007671': {'relevancy': True, 'rank': 0}, '2004366870': {'relevancy': True, 'rank': 1}, '2089131864': {'relevancy': True, 'rank': 2}, '56197593': {'relevancy': True, 'rank': 3}, '2116578203': {'relevancy': True, 'rank': 4}, '2135488253': {'relevancy': True, 'rank': 5}, '2019867208': {'relevancy': True, 'rank': 6}, '2084625574': {'relevancy': False, 'rank': 7}, '2239292060': {'relevancy': True, 'rank': 8}, '2154435596': {'relevancy': True, 'rank': 9}}","{'2122007671': {'relevancy': True, 'rank': 0}, '2004366870': {'relevancy': True, 'rank': 1}, '2089131864': {'relevancy': True, 'rank': 2}, '56197593': {'relevancy': True, 'rank': 3}, '2116578203': {'relevancy': True, 'rank': 4}, '2135488253': {'relevancy': True, 'rank': 5}, '2019867208': {'relevancy': True, 'rank': 6}, '2084625574': {'relevancy': False, 'rank': 7}, '2239292060': {'relevancy': True, 'rank': 8}, '2154435596': {'relevancy': True, 'rank': 9}}"
68,Continuous-time Markov chain,"{'2167404190': {'relevancy': False, 'rank': 0}, '2070114426': {'relevancy': False, 'rank': 1}, '2037450790': {'relevancy': False, 'rank': 2}, '2008651352': {'relevancy': True, 'rank': 3}, '2192108129': {'relevancy': False, 'rank': 4}, '2234091823': {'relevancy': False, 'rank': 5}, '2293286419': {'relevancy': False, 'rank': 6}, '2232911153': {'relevancy': False, 'rank': 7}, '2131550435': {'relevancy': False, 'rank': 8}, '2136117749': {'relevancy': False, 'rank': 9}}","{'2167404190': {'relevancy': True, 'rank': 0}, '2070114426': {'relevancy': True, 'rank': 1}, '2037450790': {'relevancy': True, 'rank': 2}, '2008651352': {'relevancy': True, 'rank': 3}, '2192108129': {'relevancy': True, 'rank': 4}, '2234091823': {'relevancy': True, 'rank': 5}, '2293286419': {'relevancy': True, 'rank': 6}, '2232911153': {'relevancy': True, 'rank': 7}, '2131550435': {'relevancy': True, 'rank': 8}, '2136117749': {'relevancy': True, 'rank': 9}}"
69,Open Knowledge Base Connectivity,"{'716715026': {'relevancy': False, 'rank': 0}, '2098769611': {'relevancy': False, 'rank': 1}, '2154204995': {'relevancy': False, 'rank': 2}, '2156135343': {'relevancy': False, 'rank': 3}, '2204681860': {'relevancy': False, 'rank': 4}, '2167731548': {'relevancy': False, 'rank': 5}, '1956695822': {'relevancy': False, 'rank': 6}, '2098876098': {'relevancy': False, 'rank': 7}, '2096532069': {'relevancy': False, 'rank': 8}, '1804802447': {'relevancy': False, 'rank': 9}}","{'716715026': {'relevancy': True, 'rank': 0}, '2098769611': {'relevancy': True, 'rank': 1}, '2154204995': {'relevancy': True, 'rank': 2}, '2156135343': {'relevancy': True, 'rank': 3}, '2204681860': {'relevancy': False, 'rank': 4}, '2167731548': {'relevancy': True, 'rank': 5}, '1956695822': {'relevancy': True, 'rank': 6}, '2098876098': {'relevancy': True, 'rank': 7}, '2096532069': {'relevancy': False, 'rank': 8}, '1804802447': {'relevancy': True, 'rank': 9}}"
70,Propagation of uncertainty,"{'243346321': {'relevancy': False, 'rank': 0}, '2117668619': {'relevancy': False, 'rank': 1}, '2149845471': {'relevancy': False, 'rank': 2}, '716715026': {'relevancy': False, 'rank': 3}, '317508920': {'relevancy': False, 'rank': 4}, '2091733215': {'relevancy': False, 'rank': 5}, '2136647330': {'relevancy': False, 'rank': 6}, '2015235164': {'relevancy': False, 'rank': 7}, '2145897939': {'relevancy': False, 'rank': 8}, '2038277194': {'relevancy': False, 'rank': 9}}","{'243346321': {'relevancy': True, 'rank': 0}, '2117668619': {'relevancy': False, 'rank': 1}, '2149845471': {'relevancy': True, 'rank': 2}, '716715026': {'relevancy': False, 'rank': 3}, '317508920': {'relevancy': False, 'rank': 4}, '2091733215': {'relevancy': False, 'rank': 5}, '2136647330': {'relevancy': True, 'rank': 6}, '2015235164': {'relevancy': False, 'rank': 7}, '2145897939': {'relevancy': False, 'rank': 8}, '2038277194': {'relevancy': True, 'rank': 9}}"
71,Fast Fourier transform,"{'2083340676': {'relevancy': True, 'rank': 0}, '1481922730': {'relevancy': True, 'rank': 1}, '2063214143': {'relevancy': True, 'rank': 2}, '2090152442': {'relevancy': True, 'rank': 3}, '2073926749': {'relevancy': True, 'rank': 4}, '116150614': {'relevancy': False, 'rank': 5}, '2078633956': {'relevancy': False, 'rank': 6}, '22135093': {'relevancy': True, 'rank': 7}, '2157039722': {'relevancy': True, 'rank': 8}, '2143182921': {'relevancy': False, 'rank': 9}}","{'2083340676': {'relevancy': True, 'rank': 0}, '1481922730': {'relevancy': True, 'rank': 1}, '2063214143': {'relevancy': True, 'rank': 2}, '2090152442': {'relevancy': True, 'rank': 3}, '2073926749': {'relevancy': True, 'rank': 4}, '116150614': {'relevancy': True, 'rank': 5}, '2078633956': {'relevancy': False, 'rank': 6}, '22135093': {'relevancy': True, 'rank': 7}, '2157039722': {'relevancy': True, 'rank': 8}, '2143182921': {'relevancy': False, 'rank': 9}}"
72,Security token,"{'2162010601': {'relevancy': False, 'rank': 0}, '260578388': {'relevancy': False, 'rank': 1}, '2138760267': {'relevancy': True, 'rank': 2}, '2147741790': {'relevancy': False, 'rank': 3}, '2088166175': {'relevancy': False, 'rank': 4}, '2224846658': {'relevancy': False, 'rank': 5}, '2104552492': {'relevancy': False, 'rank': 6}, '2250297608': {'relevancy': False, 'rank': 7}, '2056207806': {'relevancy': False, 'rank': 8}, '2068596995': {'relevancy': False, 'rank': 9}}","{'2162010601': {'relevancy': False, 'rank': 0}, '260578388': {'relevancy': False, 'rank': 1}, '2138760267': {'relevancy': True, 'rank': 2}, '2147741790': {'relevancy': False, 'rank': 3}, '2088166175': {'relevancy': False, 'rank': 4}, '2224846658': {'relevancy': False, 'rank': 5}, '2104552492': {'relevancy': False, 'rank': 6}, '2250297608': {'relevancy': False, 'rank': 7}, '2056207806': {'relevancy': False, 'rank': 8}, '2068596995': {'relevancy': False, 'rank': 9}}"
73,Novelty detection,"{'2304167864': {'relevancy': False, 'rank': 0}, '2241621569': {'relevancy': False, 'rank': 1}, '2113857198': {'relevancy': False, 'rank': 2}, '2144338799': {'relevancy': False, 'rank': 3}, '2250248997': {'relevancy': False, 'rank': 4}, '2057169223': {'relevancy': False, 'rank': 5}, '2132254683': {'relevancy': False, 'rank': 6}, '2103086064': {'relevancy': False, 'rank': 7}, '716715026': {'relevancy': False, 'rank': 8}, '1970391018': {'relevancy': False, 'rank': 9}}","{'2304167864': {'relevancy': False, 'rank': 0}, '2241621569': {'relevancy': False, 'rank': 1}, '2113857198': {'relevancy': False, 'rank': 2}, '2144338799': {'relevancy': False, 'rank': 3}, '2250248997': {'relevancy': False, 'rank': 4}, '2057169223': {'relevancy': False, 'rank': 5}, '2132254683': {'relevancy': False, 'rank': 6}, '2103086064': {'relevancy': False, 'rank': 7}, '716715026': {'relevancy': False, 'rank': 8}, '1970391018': {'relevancy': False, 'rank': 9}}"
74,semantic grid,"{'2106816141': {'relevancy': False, 'rank': 0}, '662858474': {'relevancy': False, 'rank': 1}, '2174985400': {'relevancy': False, 'rank': 2}, '2309371965': {'relevancy': False, 'rank': 3}, '2037532978': {'relevancy': False, 'rank': 4}, '2098430868': {'relevancy': False, 'rank': 5}, '83072932': {'relevancy': False, 'rank': 6}, '2095279874': {'relevancy': True, 'rank': 7}, '2531556029': {'relevancy': False, 'rank': 8}, '2096891736': {'relevancy': False, 'rank': 9}}","{'2106816141': {'relevancy': False, 'rank': 0}, '662858474': {'relevancy': True, 'rank': 1}, '2174985400': {'relevancy': True, 'rank': 2}, '2309371965': {'relevancy': False, 'rank': 3}, '2037532978': {'relevancy': True, 'rank': 4}, '2098430868': {'relevancy': True, 'rank': 5}, '83072932': {'relevancy': True, 'rank': 6}, '2095279874': {'relevancy': True, 'rank': 7}, '2531556029': {'relevancy': False, 'rank': 8}, '2096891736': {'relevancy': True, 'rank': 9}}"
75,Knowledge extraction,"{'57747768': {'relevancy': True, 'rank': 0}, '2013751244': {'relevancy': False, 'rank': 1}, '2167731548': {'relevancy': False, 'rank': 2}, '1998656315': {'relevancy': False, 'rank': 3}, '2651514846': {'relevancy': True, 'rank': 4}, '716715026': {'relevancy': True, 'rank': 5}, '2098769611': {'relevancy': False, 'rank': 6}, '2148206940': {'relevancy': False, 'rank': 7}, '2117667054': {'relevancy': True, 'rank': 8}, '2236934353': {'relevancy': False, 'rank': 9}}","{'57747768': {'relevancy': True, 'rank': 0}, '2013751244': {'relevancy': False, 'rank': 1}, '2167731548': {'relevancy': True, 'rank': 2}, '1998656315': {'relevancy': True, 'rank': 3}, '2651514846': {'relevancy': True, 'rank': 4}, '716715026': {'relevancy': True, 'rank': 5}, '2098769611': {'relevancy': True, 'rank': 6}, '2148206940': {'relevancy': False, 'rank': 7}, '2117667054': {'relevancy': True, 'rank': 8}, '2236934353': {'relevancy': True, 'rank': 9}}"
76,Computational biology,"{'2585056452': {'relevancy': True, 'rank': 0}, '2306849560': {'relevancy': True, 'rank': 1}, '1961253000': {'relevancy': True, 'rank': 2}, '331712814': {'relevancy': True, 'rank': 3}, '2064583791': {'relevancy': True, 'rank': 4}, '2114210735': {'relevancy': True, 'rank': 5}, '1983726549': {'relevancy': True, 'rank': 6}, '331743320': {'relevancy': True, 'rank': 7}, '2168002563': {'relevancy': True, 'rank': 8}, '2277076782': {'relevancy': True, 'rank': 9}}","{'2585056452': {'relevancy': True, 'rank': 0}, '2306849560': {'relevancy': True, 'rank': 1}, '1961253000': {'relevancy': True, 'rank': 2}, '331712814': {'relevancy': True, 'rank': 3}, '2064583791': {'relevancy': True, 'rank': 4}, '2114210735': {'relevancy': True, 'rank': 5}, '1983726549': {'relevancy': True, 'rank': 6}, '331743320': {'relevancy': True, 'rank': 7}, '2168002563': {'relevancy': True, 'rank': 8}, '2277076782': {'relevancy': True, 'rank': 9}}"
77,Web 2.0,"{'2141172858': {'relevancy': False, 'rank': 0}, '2308609296': {'relevancy': False, 'rank': 1}, '676500258': {'relevancy': False, 'rank': 2}, '2023450202': {'relevancy': False, 'rank': 3}, '2345687710': {'relevancy': False, 'rank': 4}, '2577876495': {'relevancy': False, 'rank': 5}, '2275925217': {'relevancy': False, 'rank': 6}, '2195478976': {'relevancy': False, 'rank': 7}, '2047359151': {'relevancy': False, 'rank': 8}, '2038216534': {'relevancy': False, 'rank': 9}}","{'2141172858': {'relevancy': False, 'rank': 0}, '2308609296': {'relevancy': False, 'rank': 1}, '676500258': {'relevancy': False, 'rank': 2}, '2023450202': {'relevancy': False, 'rank': 3}, '2345687710': {'relevancy': False, 'rank': 4}, '2577876495': {'relevancy': False, 'rank': 5}, '2275925217': {'relevancy': False, 'rank': 6}, '2195478976': {'relevancy': False, 'rank': 7}, '2047359151': {'relevancy': False, 'rank': 8}, '2038216534': {'relevancy': False, 'rank': 9}}"
78,Network theory,"{'1948338481': {'relevancy': False, 'rank': 0}, '2101794764': {'relevancy': True, 'rank': 1}, '2145026360': {'relevancy': False, 'rank': 2}, '1878631932': {'relevancy': False, 'rank': 3}, '2325341517': {'relevancy': False, 'rank': 4}, '2170629902': {'relevancy': False, 'rank': 5}, '2703949052': {'relevancy': False, 'rank': 6}, '80811016': {'relevancy': False, 'rank': 7}, '60615692': {'relevancy': False, 'rank': 8}, '2122637423': {'relevancy': False, 'rank': 9}}","{'1948338481': {'relevancy': True, 'rank': 0}, '2101794764': {'relevancy': True, 'rank': 1}, '2145026360': {'relevancy': True, 'rank': 2}, '1878631932': {'relevancy': True, 'rank': 3}, '2325341517': {'relevancy': False, 'rank': 4}, '2170629902': {'relevancy': True, 'rank': 5}, '2703949052': {'relevancy': False, 'rank': 6}, '80811016': {'relevancy': True, 'rank': 7}, '60615692': {'relevancy': True, 'rank': 8}, '2122637423': {'relevancy': False, 'rank': 9}}"
79,Video denoising,"{'2038193076': {'relevancy': True, 'rank': 0}, '28193131': {'relevancy': True, 'rank': 1}, '2161801667': {'relevancy': False, 'rank': 2}, '2241451362': {'relevancy': False, 'rank': 3}, '2133284738': {'relevancy': True, 'rank': 4}, '331537796': {'relevancy': True, 'rank': 5}, '2014838470': {'relevancy': False, 'rank': 6}, '2137520339': {'relevancy': False, 'rank': 7}, '1913869424': {'relevancy': False, 'rank': 8}, '416744812': {'relevancy': True, 'rank': 9}}","{'2038193076': {'relevancy': True, 'rank': 0}, '28193131': {'relevancy': True, 'rank': 1}, '2161801667': {'relevancy': False, 'rank': 2}, '2241451362': {'relevancy': False, 'rank': 3}, '2133284738': {'relevancy': True, 'rank': 4}, '331537796': {'relevancy': True, 'rank': 5}, '2014838470': {'relevancy': False, 'rank': 6}, '2137520339': {'relevancy': False, 'rank': 7}, '1913869424': {'relevancy': False, 'rank': 8}, '416744812': {'relevancy': True, 'rank': 9}}"
80,Quantum information science,"{'2148053431': {'relevancy': False, 'rank': 0}, '2420235564': {'relevancy': True, 'rank': 1}, '1639338439': {'relevancy': True, 'rank': 2}, '2104552492': {'relevancy': True, 'rank': 3}, '2569856224': {'relevancy': True, 'rank': 4}, '2133328778': {'relevancy': True, 'rank': 5}, '2111434729': {'relevancy': False, 'rank': 6}, '917844952': {'relevancy': False, 'rank': 7}, '2148089524': {'relevancy': True, 'rank': 8}, '2157056412': {'relevancy': True, 'rank': 9}}","{'2148053431': {'relevancy': True, 'rank': 0}, '2420235564': {'relevancy': True, 'rank': 1}, '1639338439': {'relevancy': True, 'rank': 2}, '2104552492': {'relevancy': True, 'rank': 3}, '2569856224': {'relevancy': True, 'rank': 4}, '2133328778': {'relevancy': True, 'rank': 5}, '2111434729': {'relevancy': True, 'rank': 6}, '917844952': {'relevancy': True, 'rank': 7}, '2148089524': {'relevancy': True, 'rank': 8}, '2157056412': {'relevancy': True, 'rank': 9}}"
81,Color quantization,"{'1935704050': {'relevancy': False, 'rank': 0}, '1943359322': {'relevancy': True, 'rank': 1}, '9988965': {'relevancy': False, 'rank': 2}, '2098073579': {'relevancy': False, 'rank': 3}, '969880374': {'relevancy': False, 'rank': 4}, '258463261': {'relevancy': False, 'rank': 5}, '2301871412': {'relevancy': False, 'rank': 6}, '2021550255': {'relevancy': False, 'rank': 7}, '2140036239': {'relevancy': False, 'rank': 8}, '2028213923': {'relevancy': True, 'rank': 9}}","{'1935704050': {'relevancy': True, 'rank': 0}, '1943359322': {'relevancy': True, 'rank': 1}, '9988965': {'relevancy': True, 'rank': 2}, '2098073579': {'relevancy': True, 'rank': 3}, '969880374': {'relevancy': True, 'rank': 4}, '258463261': {'relevancy': True, 'rank': 5}, '2301871412': {'relevancy': False, 'rank': 6}, '2021550255': {'relevancy': True, 'rank': 7}, '2140036239': {'relevancy': True, 'rank': 8}, '2028213923': {'relevancy': True, 'rank': 9}}"
82,social web,"{'2577876495': {'relevancy': False, 'rank': 0}, '61728793': {'relevancy': True, 'rank': 1}, '2137477703': {'relevancy': True, 'rank': 2}, '2345687710': {'relevancy': False, 'rank': 3}, '2105916845': {'relevancy': False, 'rank': 4}, '2127952624': {'relevancy': False, 'rank': 5}, '2195048431': {'relevancy': False, 'rank': 6}, '2122391114': {'relevancy': True, 'rank': 7}, '2138805444': {'relevancy': False, 'rank': 8}, '110954821': {'relevancy': True, 'rank': 9}}","{'2577876495': {'relevancy': True, 'rank': 0}, '61728793': {'relevancy': True, 'rank': 1}, '2137477703': {'relevancy': True, 'rank': 2}, '2345687710': {'relevancy': True, 'rank': 3}, '2105916845': {'relevancy': True, 'rank': 4}, '2127952624': {'relevancy': True, 'rank': 5}, '2195048431': {'relevancy': True, 'rank': 6}, '2122391114': {'relevancy': True, 'rank': 7}, '2138805444': {'relevancy': True, 'rank': 8}, '110954821': {'relevancy': True, 'rank': 9}}"
83,entity linking,"{'2282310307': {'relevancy': True, 'rank': 0}, '2171151462': {'relevancy': False, 'rank': 1}, '2125676828': {'relevancy': False, 'rank': 2}, '2149153931': {'relevancy': False, 'rank': 3}, '950621099': {'relevancy': False, 'rank': 4}, '2121939561': {'relevancy': True, 'rank': 5}, '2580718499': {'relevancy': False, 'rank': 6}, '2157167650': {'relevancy': False, 'rank': 7}, '2146627955': {'relevancy': False, 'rank': 8}, '2171485312': {'relevancy': True, 'rank': 9}}","{'2282310307': {'relevancy': True, 'rank': 0}, '2171151462': {'relevancy': False, 'rank': 1}, '2125676828': {'relevancy': False, 'rank': 2}, '2149153931': {'relevancy': False, 'rank': 3}, '950621099': {'relevancy': False, 'rank': 4}, '2121939561': {'relevancy': True, 'rank': 5}, '2580718499': {'relevancy': True, 'rank': 6}, '2157167650': {'relevancy': True, 'rank': 7}, '2146627955': {'relevancy': False, 'rank': 8}, '2171485312': {'relevancy': True, 'rank': 9}}"
