,Query,Exact,Approximate
56,ensemble learning,"{'2142724104': {'relevancy': True, 'rank': 0}, '108406206': {'relevancy': False, 'rank': 1}, '2286237009': {'relevancy': True, 'rank': 2}, '2066523793': {'relevancy': True, 'rank': 3}, '2167964723': {'relevancy': False, 'rank': 4}, '279929255': {'relevancy': False, 'rank': 5}, '2524043411': {'relevancy': True, 'rank': 6}, '2157233933': {'relevancy': True, 'rank': 7}, '2088939020': {'relevancy': False, 'rank': 8}, '24574532': {'relevancy': False, 'rank': 9}}","{'2142724104': {'relevancy': True, 'rank': 0}, '108406206': {'relevancy': False, 'rank': 1}, '2286237009': {'relevancy': True, 'rank': 2}, '2066523793': {'relevancy': True, 'rank': 3}, '2167964723': {'relevancy': False, 'rank': 4}, '279929255': {'relevancy': False, 'rank': 5}, '2524043411': {'relevancy': True, 'rank': 6}, '2157233933': {'relevancy': True, 'rank': 7}, '2088939020': {'relevancy': False, 'rank': 8}, '24574532': {'relevancy': False, 'rank': 9}}"
57,wordnet,"{'574844396': {'relevancy': False, 'rank': 0}, '2122820242': {'relevancy': False, 'rank': 1}, '2097970814': {'relevancy': True, 'rank': 2}, '2156989404': {'relevancy': True, 'rank': 3}, '2396377397': {'relevancy': False, 'rank': 4}, '2049968418': {'relevancy': False, 'rank': 5}, '1956093140': {'relevancy': True, 'rank': 6}, '2172397963': {'relevancy': False, 'rank': 7}, '2119216958': {'relevancy': False, 'rank': 8}, '514836396': {'relevancy': True, 'rank': 9}}","{'574844396': {'relevancy': True, 'rank': 0}, '2122820242': {'relevancy': False, 'rank': 1}, '2097970814': {'relevancy': True, 'rank': 2}, '2156989404': {'relevancy': True, 'rank': 3}, '2396377397': {'relevancy': False, 'rank': 4}, '2049968418': {'relevancy': True, 'rank': 5}, '1956093140': {'relevancy': True, 'rank': 6}, '2172397963': {'relevancy': True, 'rank': 7}, '2119216958': {'relevancy': False, 'rank': 8}, '514836396': {'relevancy': True, 'rank': 9}}"
58,medical imaging,"{'2058210145': {'relevancy': True, 'rank': 0}, '2150708589': {'relevancy': True, 'rank': 1}, '216540537': {'relevancy': True, 'rank': 2}, '1739850404': {'relevancy': True, 'rank': 3}, '2081715637': {'relevancy': True, 'rank': 4}, '708860026': {'relevancy': True, 'rank': 5}, '2474997269': {'relevancy': True, 'rank': 6}, '72565622': {'relevancy': True, 'rank': 7}, '2005450025': {'relevancy': True, 'rank': 8}, '661189696': {'relevancy': False, 'rank': 9}}","{'2058210145': {'relevancy': True, 'rank': 0}, '2150708589': {'relevancy': True, 'rank': 1}, '216540537': {'relevancy': True, 'rank': 2}, '1739850404': {'relevancy': True, 'rank': 3}, '2081715637': {'relevancy': True, 'rank': 4}, '708860026': {'relevancy': True, 'rank': 5}, '2474997269': {'relevancy': True, 'rank': 6}, '72565622': {'relevancy': True, 'rank': 7}, '2005450025': {'relevancy': True, 'rank': 8}, '661189696': {'relevancy': False, 'rank': 9}}"
59,deconvolution,"{'2095616704': {'relevancy': True, 'rank': 0}, '2145586907': {'relevancy': True, 'rank': 1}, '2123368518': {'relevancy': False, 'rank': 2}, '2103920730': {'relevancy': False, 'rank': 3}, '1996518183': {'relevancy': True, 'rank': 4}, '1802900831': {'relevancy': False, 'rank': 5}, '2134379863': {'relevancy': False, 'rank': 6}, '2108835369': {'relevancy': True, 'rank': 7}, '2128135146': {'relevancy': True, 'rank': 8}, '2171995042': {'relevancy': True, 'rank': 9}}","{'2095616704': {'relevancy': True, 'rank': 0}, '2145586907': {'relevancy': True, 'rank': 1}, '2123368518': {'relevancy': True, 'rank': 2}, '2103920730': {'relevancy': True, 'rank': 3}, '1996518183': {'relevancy': True, 'rank': 4}, '1802900831': {'relevancy': False, 'rank': 5}, '2134379863': {'relevancy': True, 'rank': 6}, '2108835369': {'relevancy': True, 'rank': 7}, '2128135146': {'relevancy': True, 'rank': 8}, '2171995042': {'relevancy': True, 'rank': 9}}"
60,Latent Dirichlet allocation,"{'2289542319': {'relevancy': True, 'rank': 0}, '2435751034': {'relevancy': True, 'rank': 1}, '2011819992': {'relevancy': True, 'rank': 2}, '2221257390': {'relevancy': True, 'rank': 3}, '2048342219': {'relevancy': True, 'rank': 4}, '2104401652': {'relevancy': True, 'rank': 5}, '1976606991': {'relevancy': False, 'rank': 6}, '2227253382': {'relevancy': True, 'rank': 7}, '1994620265': {'relevancy': True, 'rank': 8}, '2132213614': {'relevancy': True, 'rank': 9}}","{'2289542319': {'relevancy': True, 'rank': 0}, '2435751034': {'relevancy': True, 'rank': 1}, '2011819992': {'relevancy': True, 'rank': 2}, '2221257390': {'relevancy': True, 'rank': 3}, '2048342219': {'relevancy': True, 'rank': 4}, '2104401652': {'relevancy': True, 'rank': 5}, '1976606991': {'relevancy': True, 'rank': 6}, '2227253382': {'relevancy': True, 'rank': 7}, '1994620265': {'relevancy': True, 'rank': 8}, '2132213614': {'relevancy': True, 'rank': 9}}"
61,Euclidian distance,"{'85322476': {'relevancy': False, 'rank': 0}, '2051192294': {'relevancy': False, 'rank': 1}, '2103053954': {'relevancy': False, 'rank': 2}, '1956093140': {'relevancy': False, 'rank': 3}, '173069885': {'relevancy': False, 'rank': 4}, '1974895186': {'relevancy': False, 'rank': 5}, '2104129307': {'relevancy': False, 'rank': 6}, '2143047568': {'relevancy': False, 'rank': 7}, '2047018924': {'relevancy': False, 'rank': 8}, '2130456104': {'relevancy': False, 'rank': 9}}","{'85322476': {'relevancy': True, 'rank': 0}, '2051192294': {'relevancy': True, 'rank': 1}, '2103053954': {'relevancy': False, 'rank': 2}, '1956093140': {'relevancy': False, 'rank': 3}, '173069885': {'relevancy': True, 'rank': 4}, '1974895186': {'relevancy': False, 'rank': 5}, '2104129307': {'relevancy': True, 'rank': 6}, '2143047568': {'relevancy': True, 'rank': 7}, '2047018924': {'relevancy': True, 'rank': 8}, '2130456104': {'relevancy': False, 'rank': 9}}"
62,web service,"{'2023450202': {'relevancy': False, 'rank': 0}, '237419955': {'relevancy': True, 'rank': 1}, '2345687710': {'relevancy': False, 'rank': 2}, '2167033418': {'relevancy': True, 'rank': 3}, '2295682018': {'relevancy': True, 'rank': 4}, '2047359151': {'relevancy': True, 'rank': 5}, '2154833104': {'relevancy': True, 'rank': 6}, '2339667287': {'relevancy': True, 'rank': 7}, '2038216534': {'relevancy': True, 'rank': 8}, '2250777962': {'relevancy': True, 'rank': 9}}","{'2023450202': {'relevancy': True, 'rank': 0}, '237419955': {'relevancy': True, 'rank': 1}, '2345687710': {'relevancy': True, 'rank': 2}, '2167033418': {'relevancy': True, 'rank': 3}, '2295682018': {'relevancy': True, 'rank': 4}, '2047359151': {'relevancy': True, 'rank': 5}, '2154833104': {'relevancy': True, 'rank': 6}, '2339667287': {'relevancy': True, 'rank': 7}, '2038216534': {'relevancy': True, 'rank': 8}, '2250777962': {'relevancy': True, 'rank': 9}}"
63,multi-task learning,"{'2648094648': {'relevancy': True, 'rank': 0}, '2167964723': {'relevancy': True, 'rank': 1}, '2109477161': {'relevancy': True, 'rank': 2}, '3786149': {'relevancy': True, 'rank': 3}, '2097879502': {'relevancy': True, 'rank': 4}, '2109031554': {'relevancy': True, 'rank': 5}, '2152377557': {'relevancy': True, 'rank': 6}, '2105451568': {'relevancy': True, 'rank': 7}, '2112374662': {'relevancy': True, 'rank': 8}, '2130612383': {'relevancy': True, 'rank': 9}}","{'2648094648': {'relevancy': True, 'rank': 0}, '2167964723': {'relevancy': True, 'rank': 1}, '2109477161': {'relevancy': True, 'rank': 2}, '3786149': {'relevancy': True, 'rank': 3}, '2097879502': {'relevancy': True, 'rank': 4}, '2109031554': {'relevancy': True, 'rank': 5}, '2152377557': {'relevancy': True, 'rank': 6}, '2105451568': {'relevancy': True, 'rank': 7}, '2112374662': {'relevancy': True, 'rank': 8}, '2130612383': {'relevancy': True, 'rank': 9}}"
64,Linear separability,"{'2145586907': {'relevancy': False, 'rank': 0}, '2183949295': {'relevancy': False, 'rank': 1}, '2164494186': {'relevancy': False, 'rank': 2}, '2279654964': {'relevancy': False, 'rank': 3}, '2019788076': {'relevancy': False, 'rank': 4}, '1989084025': {'relevancy': False, 'rank': 5}, '2140069900': {'relevancy': False, 'rank': 6}, '2474485751': {'relevancy': False, 'rank': 7}, '2160621465': {'relevancy': False, 'rank': 8}, '1986476467': {'relevancy': False, 'rank': 9}}","{'2145586907': {'relevancy': True, 'rank': 0}, '2183949295': {'relevancy': True, 'rank': 1}, '2164494186': {'relevancy': True, 'rank': 2}, '2279654964': {'relevancy': True, 'rank': 3}, '2019788076': {'relevancy': True, 'rank': 4}, '1989084025': {'relevancy': True, 'rank': 5}, '2140069900': {'relevancy': False, 'rank': 6}, '2474485751': {'relevancy': True, 'rank': 7}, '2160621465': {'relevancy': True, 'rank': 8}, '1986476467': {'relevancy': True, 'rank': 9}}"
65,OWL-S,"{'64760803': {'relevancy': False, 'rank': 0}, '1862760335': {'relevancy': True, 'rank': 1}, '2010142017': {'relevancy': False, 'rank': 2}, '305663917': {'relevancy': False, 'rank': 3}, '2343280660': {'relevancy': False, 'rank': 4}, '2095225652': {'relevancy': False, 'rank': 5}, '2107777598': {'relevancy': True, 'rank': 6}, '196825606': {'relevancy': False, 'rank': 7}, '2695647148': {'relevancy': True, 'rank': 8}, '1384229811': {'relevancy': False, 'rank': 9}}","{'64760803': {'relevancy': False, 'rank': 0}, '1862760335': {'relevancy': True, 'rank': 1}, '2010142017': {'relevancy': False, 'rank': 2}, '305663917': {'relevancy': False, 'rank': 3}, '2343280660': {'relevancy': False, 'rank': 4}, '2095225652': {'relevancy': False, 'rank': 5}, '2107777598': {'relevancy': True, 'rank': 6}, '196825606': {'relevancy': False, 'rank': 7}, '2695647148': {'relevancy': True, 'rank': 8}, '1384229811': {'relevancy': False, 'rank': 9}}"
66,Wireless sensor network,"{'37595673': {'relevancy': True, 'rank': 0}, '2139264683': {'relevancy': True, 'rank': 1}, '60615692': {'relevancy': True, 'rank': 2}, '2098642314': {'relevancy': True, 'rank': 3}, '2545000257': {'relevancy': True, 'rank': 4}, '2301966082': {'relevancy': True, 'rank': 5}, '2571495213': {'relevancy': True, 'rank': 6}, '2304252836': {'relevancy': True, 'rank': 7}, '2480782959': {'relevancy': True, 'rank': 8}, '2155341971': {'relevancy': True, 'rank': 9}}","{'37595673': {'relevancy': True, 'rank': 0}, '2139264683': {'relevancy': True, 'rank': 1}, '60615692': {'relevancy': True, 'rank': 2}, '2098642314': {'relevancy': True, 'rank': 3}, '2545000257': {'relevancy': True, 'rank': 4}, '2301966082': {'relevancy': True, 'rank': 5}, '2571495213': {'relevancy': True, 'rank': 6}, '2304252836': {'relevancy': True, 'rank': 7}, '2480782959': {'relevancy': True, 'rank': 8}, '2155341971': {'relevancy': True, 'rank': 9}}"
67,Semantic role labeling,"{'2122007671': {'relevancy': True, 'rank': 0}, '2004366870': {'relevancy': True, 'rank': 1}, '56197593': {'relevancy': True, 'rank': 2}, '2116578203': {'relevancy': True, 'rank': 3}, '2135488253': {'relevancy': True, 'rank': 4}, '2089131864': {'relevancy': True, 'rank': 5}, '2019867208': {'relevancy': True, 'rank': 6}, '1151530292': {'relevancy': False, 'rank': 7}, '2084625574': {'relevancy': False, 'rank': 8}, '2127391507': {'relevancy': True, 'rank': 9}}","{'2122007671': {'relevancy': True, 'rank': 0}, '2004366870': {'relevancy': True, 'rank': 1}, '56197593': {'relevancy': True, 'rank': 2}, '2116578203': {'relevancy': True, 'rank': 3}, '2135488253': {'relevancy': True, 'rank': 4}, '2089131864': {'relevancy': True, 'rank': 5}, '2019867208': {'relevancy': True, 'rank': 6}, '1151530292': {'relevancy': False, 'rank': 7}, '2084625574': {'relevancy': False, 'rank': 8}, '2127391507': {'relevancy': True, 'rank': 9}}"
68,Continuous-time Markov chain,"{'2070114426': {'relevancy': False, 'rank': 0}, '2293286419': {'relevancy': False, 'rank': 1}, '2232911153': {'relevancy': False, 'rank': 2}, '2167404190': {'relevancy': False, 'rank': 3}, '2131550435': {'relevancy': False, 'rank': 4}, '2008651352': {'relevancy': True, 'rank': 5}, '2192108129': {'relevancy': False, 'rank': 6}, '616638720': {'relevancy': True, 'rank': 7}, '2121310506': {'relevancy': False, 'rank': 8}, '1531155176': {'relevancy': False, 'rank': 9}}","{'2070114426': {'relevancy': True, 'rank': 0}, '2293286419': {'relevancy': True, 'rank': 1}, '2232911153': {'relevancy': True, 'rank': 2}, '2167404190': {'relevancy': True, 'rank': 3}, '2131550435': {'relevancy': True, 'rank': 4}, '2008651352': {'relevancy': True, 'rank': 5}, '2192108129': {'relevancy': True, 'rank': 6}, '616638720': {'relevancy': True, 'rank': 7}, '2121310506': {'relevancy': False, 'rank': 8}, '1531155176': {'relevancy': False, 'rank': 9}}"
69,Open Knowledge Base Connectivity,"{'716715026': {'relevancy': False, 'rank': 0}, '2098769611': {'relevancy': False, 'rank': 1}, '2156135343': {'relevancy': False, 'rank': 2}, '2204681860': {'relevancy': False, 'rank': 3}, '2154204995': {'relevancy': False, 'rank': 4}, '2295741880': {'relevancy': False, 'rank': 5}, '2010516145': {'relevancy': False, 'rank': 6}, '2167731548': {'relevancy': False, 'rank': 7}, '2139878428': {'relevancy': False, 'rank': 8}, '282834861': {'relevancy': False, 'rank': 9}}","{'716715026': {'relevancy': True, 'rank': 0}, '2098769611': {'relevancy': True, 'rank': 1}, '2156135343': {'relevancy': True, 'rank': 2}, '2204681860': {'relevancy': False, 'rank': 3}, '2154204995': {'relevancy': True, 'rank': 4}, '2295741880': {'relevancy': True, 'rank': 5}, '2010516145': {'relevancy': True, 'rank': 6}, '2167731548': {'relevancy': True, 'rank': 7}, '2139878428': {'relevancy': True, 'rank': 8}, '282834861': {'relevancy': False, 'rank': 9}}"
70,Propagation of uncertainty,"{'243346321': {'relevancy': False, 'rank': 0}, '2149845471': {'relevancy': False, 'rank': 1}, '716715026': {'relevancy': False, 'rank': 2}, '2168535465': {'relevancy': False, 'rank': 3}, '2091733215': {'relevancy': False, 'rank': 4}, '2136647330': {'relevancy': False, 'rank': 5}, '2103086064': {'relevancy': False, 'rank': 6}, '80443992': {'relevancy': False, 'rank': 7}, '250660398': {'relevancy': False, 'rank': 8}, '1970391018': {'relevancy': False, 'rank': 9}}","{'243346321': {'relevancy': True, 'rank': 0}, '2149845471': {'relevancy': True, 'rank': 1}, '716715026': {'relevancy': False, 'rank': 2}, '2168535465': {'relevancy': False, 'rank': 3}, '2091733215': {'relevancy': False, 'rank': 4}, '2136647330': {'relevancy': True, 'rank': 5}, '2103086064': {'relevancy': False, 'rank': 6}, '80443992': {'relevancy': False, 'rank': 7}, '250660398': {'relevancy': False, 'rank': 8}, '1970391018': {'relevancy': False, 'rank': 9}}"
71,Fast Fourier transform,"{'2083340676': {'relevancy': True, 'rank': 0}, '2129838225': {'relevancy': True, 'rank': 1}, '2160942610': {'relevancy': False, 'rank': 2}, '116150614': {'relevancy': False, 'rank': 3}, '2090152442': {'relevancy': True, 'rank': 4}, '2073926749': {'relevancy': True, 'rank': 5}, '1481922730': {'relevancy': True, 'rank': 6}, '2063214143': {'relevancy': True, 'rank': 7}, '1984748805': {'relevancy': True, 'rank': 8}, '2078633956': {'relevancy': False, 'rank': 9}}","{'2083340676': {'relevancy': True, 'rank': 0}, '2129838225': {'relevancy': True, 'rank': 1}, '2160942610': {'relevancy': False, 'rank': 2}, '116150614': {'relevancy': True, 'rank': 3}, '2090152442': {'relevancy': True, 'rank': 4}, '2073926749': {'relevancy': True, 'rank': 5}, '1481922730': {'relevancy': True, 'rank': 6}, '2063214143': {'relevancy': True, 'rank': 7}, '1984748805': {'relevancy': True, 'rank': 8}, '2078633956': {'relevancy': False, 'rank': 9}}"
72,Security token,"{'2162010601': {'relevancy': False, 'rank': 0}, '681889526': {'relevancy': False, 'rank': 1}, '260578388': {'relevancy': False, 'rank': 2}, '2104552492': {'relevancy': False, 'rank': 3}, '2156373944': {'relevancy': False, 'rank': 4}, '121916871': {'relevancy': False, 'rank': 5}, '1992174135': {'relevancy': False, 'rank': 6}, '2159238204': {'relevancy': False, 'rank': 7}, '2147741790': {'relevancy': False, 'rank': 8}, '58788869': {'relevancy': False, 'rank': 9}}","{'2162010601': {'relevancy': False, 'rank': 0}, '681889526': {'relevancy': False, 'rank': 1}, '260578388': {'relevancy': False, 'rank': 2}, '2104552492': {'relevancy': False, 'rank': 3}, '2156373944': {'relevancy': False, 'rank': 4}, '121916871': {'relevancy': False, 'rank': 5}, '1992174135': {'relevancy': False, 'rank': 6}, '2159238204': {'relevancy': False, 'rank': 7}, '2147741790': {'relevancy': False, 'rank': 8}, '58788869': {'relevancy': False, 'rank': 9}}"
73,Novelty detection,"{'2304167864': {'relevancy': False, 'rank': 0}, '2241621569': {'relevancy': False, 'rank': 1}, '2106602136': {'relevancy': False, 'rank': 2}, '1966166285': {'relevancy': False, 'rank': 3}, '2144338799': {'relevancy': False, 'rank': 4}, '2250248997': {'relevancy': False, 'rank': 5}, '2113857198': {'relevancy': False, 'rank': 6}, '2124014511': {'relevancy': False, 'rank': 7}, '1734670822': {'relevancy': False, 'rank': 8}, '1983462160': {'relevancy': False, 'rank': 9}}","{'2304167864': {'relevancy': False, 'rank': 0}, '2241621569': {'relevancy': False, 'rank': 1}, '2106602136': {'relevancy': False, 'rank': 2}, '1966166285': {'relevancy': False, 'rank': 3}, '2144338799': {'relevancy': False, 'rank': 4}, '2250248997': {'relevancy': False, 'rank': 5}, '2113857198': {'relevancy': False, 'rank': 6}, '2124014511': {'relevancy': False, 'rank': 7}, '1734670822': {'relevancy': False, 'rank': 8}, '1983462160': {'relevancy': False, 'rank': 9}}"
74,semantic grid,"{'2295682018': {'relevancy': False, 'rank': 0}, '2005278342': {'relevancy': False, 'rank': 1}, '1767269677': {'relevancy': False, 'rank': 2}, '2023309653': {'relevancy': False, 'rank': 3}, '2037532978': {'relevancy': False, 'rank': 4}, '2098430868': {'relevancy': False, 'rank': 5}, '83072932': {'relevancy': False, 'rank': 6}, '2047359151': {'relevancy': False, 'rank': 7}, '2095279874': {'relevancy': True, 'rank': 8}, '2141833608': {'relevancy': False, 'rank': 9}}","{'2295682018': {'relevancy': True, 'rank': 0}, '2005278342': {'relevancy': True, 'rank': 1}, '1767269677': {'relevancy': True, 'rank': 2}, '2023309653': {'relevancy': True, 'rank': 3}, '2037532978': {'relevancy': True, 'rank': 4}, '2098430868': {'relevancy': True, 'rank': 5}, '83072932': {'relevancy': True, 'rank': 6}, '2047359151': {'relevancy': True, 'rank': 7}, '2095279874': {'relevancy': True, 'rank': 8}, '2141833608': {'relevancy': True, 'rank': 9}}"
75,Knowledge extraction,"{'2043365825': {'relevancy': False, 'rank': 0}, '2236934353': {'relevancy': False, 'rank': 1}, '2086686599': {'relevancy': False, 'rank': 2}, '2103086064': {'relevancy': False, 'rank': 3}, '716715026': {'relevancy': True, 'rank': 4}, '2098769611': {'relevancy': False, 'rank': 5}, '1970575723': {'relevancy': False, 'rank': 6}, '2122007671': {'relevancy': True, 'rank': 7}, '157725375': {'relevancy': False, 'rank': 8}, '2116578203': {'relevancy': False, 'rank': 9}}","{'2043365825': {'relevancy': False, 'rank': 0}, '2236934353': {'relevancy': True, 'rank': 1}, '2086686599': {'relevancy': True, 'rank': 2}, '2103086064': {'relevancy': True, 'rank': 3}, '716715026': {'relevancy': True, 'rank': 4}, '2098769611': {'relevancy': True, 'rank': 5}, '1970575723': {'relevancy': True, 'rank': 6}, '2122007671': {'relevancy': True, 'rank': 7}, '157725375': {'relevancy': False, 'rank': 8}, '2116578203': {'relevancy': False, 'rank': 9}}"
76,Computational biology,"{'2585056452': {'relevancy': True, 'rank': 0}, '2277076782': {'relevancy': True, 'rank': 1}, '2113367105': {'relevancy': True, 'rank': 2}, '1961253000': {'relevancy': True, 'rank': 3}, '2018850313': {'relevancy': True, 'rank': 4}, '2064583791': {'relevancy': True, 'rank': 5}, '331712814': {'relevancy': True, 'rank': 6}, '297432538': {'relevancy': True, 'rank': 7}, '2096859791': {'relevancy': True, 'rank': 8}, '2010059417': {'relevancy': True, 'rank': 9}}","{'2585056452': {'relevancy': True, 'rank': 0}, '2277076782': {'relevancy': True, 'rank': 1}, '2113367105': {'relevancy': True, 'rank': 2}, '1961253000': {'relevancy': True, 'rank': 3}, '2018850313': {'relevancy': True, 'rank': 4}, '2064583791': {'relevancy': True, 'rank': 5}, '331712814': {'relevancy': True, 'rank': 6}, '297432538': {'relevancy': True, 'rank': 7}, '2096859791': {'relevancy': True, 'rank': 8}, '2010059417': {'relevancy': True, 'rank': 9}}"
77,Web 2.0,"{'2634153154': {'relevancy': False, 'rank': 0}, '2114878113': {'relevancy': False, 'rank': 1}, '2154833104': {'relevancy': False, 'rank': 2}, '2108354502': {'relevancy': False, 'rank': 3}, '2100767082': {'relevancy': False, 'rank': 4}, '719665695': {'relevancy': False, 'rank': 5}, '2038216534': {'relevancy': False, 'rank': 6}, '2250777962': {'relevancy': False, 'rank': 7}, '2305277957': {'relevancy': False, 'rank': 8}, '2118050645': {'relevancy': False, 'rank': 9}}","{'2634153154': {'relevancy': False, 'rank': 0}, '2114878113': {'relevancy': False, 'rank': 1}, '2154833104': {'relevancy': False, 'rank': 2}, '2108354502': {'relevancy': False, 'rank': 3}, '2100767082': {'relevancy': False, 'rank': 4}, '719665695': {'relevancy': False, 'rank': 5}, '2038216534': {'relevancy': False, 'rank': 6}, '2250777962': {'relevancy': False, 'rank': 7}, '2305277957': {'relevancy': False, 'rank': 8}, '2118050645': {'relevancy': False, 'rank': 9}}"
78,Network theory,"{'2394749673': {'relevancy': True, 'rank': 0}, '2050186710': {'relevancy': False, 'rank': 1}, '2144725316': {'relevancy': False, 'rank': 2}, '2067142896': {'relevancy': False, 'rank': 3}, '2103844955': {'relevancy': False, 'rank': 4}, '2149625712': {'relevancy': False, 'rank': 5}, '1979476267': {'relevancy': True, 'rank': 6}, '2027911405': {'relevancy': False, 'rank': 7}, '2008730852': {'relevancy': False, 'rank': 8}, '2149392531': {'relevancy': False, 'rank': 9}}","{'2394749673': {'relevancy': True, 'rank': 0}, '2050186710': {'relevancy': True, 'rank': 1}, '2144725316': {'relevancy': True, 'rank': 2}, '2067142896': {'relevancy': True, 'rank': 3}, '2103844955': {'relevancy': True, 'rank': 4}, '2149625712': {'relevancy': True, 'rank': 5}, '1979476267': {'relevancy': True, 'rank': 6}, '2027911405': {'relevancy': False, 'rank': 7}, '2008730852': {'relevancy': False, 'rank': 8}, '2149392531': {'relevancy': True, 'rank': 9}}"
79,Video denoising,"{'2161801667': {'relevancy': False, 'rank': 0}, '2205615099': {'relevancy': True, 'rank': 1}, '2258220428': {'relevancy': False, 'rank': 2}, '2188538367': {'relevancy': False, 'rank': 3}, '9985198': {'relevancy': False, 'rank': 4}, '1967999909': {'relevancy': False, 'rank': 5}, '2038193076': {'relevancy': True, 'rank': 6}, '28193131': {'relevancy': True, 'rank': 7}, '735359232': {'relevancy': True, 'rank': 8}, '2014838470': {'relevancy': False, 'rank': 9}}","{'2161801667': {'relevancy': False, 'rank': 0}, '2205615099': {'relevancy': True, 'rank': 1}, '2258220428': {'relevancy': False, 'rank': 2}, '2188538367': {'relevancy': False, 'rank': 3}, '9985198': {'relevancy': False, 'rank': 4}, '1967999909': {'relevancy': False, 'rank': 5}, '2038193076': {'relevancy': True, 'rank': 6}, '28193131': {'relevancy': True, 'rank': 7}, '735359232': {'relevancy': True, 'rank': 8}, '2014838470': {'relevancy': False, 'rank': 9}}"
80,Quantum information science,"{'2148053431': {'relevancy': False, 'rank': 0}, '8432206': {'relevancy': True, 'rank': 1}, '2056753750': {'relevancy': True, 'rank': 2}, '2420235564': {'relevancy': True, 'rank': 3}, '1639338439': {'relevancy': True, 'rank': 4}, '1546388432': {'relevancy': False, 'rank': 5}, '2569856224': {'relevancy': True, 'rank': 6}, '2104552492': {'relevancy': True, 'rank': 7}, '2148083837': {'relevancy': False, 'rank': 8}, '139622989': {'relevancy': False, 'rank': 9}}","{'2148053431': {'relevancy': True, 'rank': 0}, '8432206': {'relevancy': True, 'rank': 1}, '2056753750': {'relevancy': True, 'rank': 2}, '2420235564': {'relevancy': True, 'rank': 3}, '1639338439': {'relevancy': True, 'rank': 4}, '1546388432': {'relevancy': False, 'rank': 5}, '2569856224': {'relevancy': True, 'rank': 6}, '2104552492': {'relevancy': True, 'rank': 7}, '2148083837': {'relevancy': True, 'rank': 8}, '139622989': {'relevancy': True, 'rank': 9}}"
81,Color quantization,"{'1943359322': {'relevancy': True, 'rank': 0}, '9988965': {'relevancy': False, 'rank': 1}, '2098073579': {'relevancy': False, 'rank': 2}, '2301871412': {'relevancy': False, 'rank': 3}, '2140036239': {'relevancy': False, 'rank': 4}, '237104045': {'relevancy': False, 'rank': 5}, '1999541577': {'relevancy': False, 'rank': 6}, '2160836849': {'relevancy': False, 'rank': 7}, '258463261': {'relevancy': False, 'rank': 8}, '92229816': {'relevancy': False, 'rank': 9}}","{'1943359322': {'relevancy': True, 'rank': 0}, '9988965': {'relevancy': True, 'rank': 1}, '2098073579': {'relevancy': True, 'rank': 2}, '2301871412': {'relevancy': False, 'rank': 3}, '2140036239': {'relevancy': True, 'rank': 4}, '237104045': {'relevancy': True, 'rank': 5}, '1999541577': {'relevancy': True, 'rank': 6}, '2160836849': {'relevancy': True, 'rank': 7}, '258463261': {'relevancy': True, 'rank': 8}, '92229816': {'relevancy': True, 'rank': 9}}"
82,social web,"{'2122391114': {'relevancy': True, 'rank': 0}, '2127952624': {'relevancy': False, 'rank': 1}, '2345687710': {'relevancy': False, 'rank': 2}, '2577876495': {'relevancy': False, 'rank': 3}, '61728793': {'relevancy': True, 'rank': 4}, '2137477703': {'relevancy': True, 'rank': 5}, '2105916845': {'relevancy': False, 'rank': 6}, '2195048431': {'relevancy': False, 'rank': 7}, '2261367123': {'relevancy': False, 'rank': 8}, '2147392410': {'relevancy': False, 'rank': 9}}","{'2122391114': {'relevancy': True, 'rank': 0}, '2127952624': {'relevancy': True, 'rank': 1}, '2345687710': {'relevancy': True, 'rank': 2}, '2577876495': {'relevancy': True, 'rank': 3}, '61728793': {'relevancy': True, 'rank': 4}, '2137477703': {'relevancy': True, 'rank': 5}, '2105916845': {'relevancy': True, 'rank': 6}, '2195048431': {'relevancy': True, 'rank': 7}, '2261367123': {'relevancy': True, 'rank': 8}, '2147392410': {'relevancy': True, 'rank': 9}}"
83,entity linking,"{'2282310307': {'relevancy': True, 'rank': 0}, '950621099': {'relevancy': False, 'rank': 1}, '2044978172': {'relevancy': True, 'rank': 2}, '2092976765': {'relevancy': True, 'rank': 3}, '2171151462': {'relevancy': False, 'rank': 4}, '2171485312': {'relevancy': True, 'rank': 5}, '2121939561': {'relevancy': True, 'rank': 6}, '146581213': {'relevancy': False, 'rank': 7}, '2125676828': {'relevancy': False, 'rank': 8}, '2146627955': {'relevancy': False, 'rank': 9}}","{'2282310307': {'relevancy': True, 'rank': 0}, '950621099': {'relevancy': False, 'rank': 1}, '2044978172': {'relevancy': True, 'rank': 2}, '2092976765': {'relevancy': True, 'rank': 3}, '2171151462': {'relevancy': False, 'rank': 4}, '2171485312': {'relevancy': True, 'rank': 5}, '2121939561': {'relevancy': True, 'rank': 6}, '146581213': {'relevancy': False, 'rank': 7}, '2125676828': {'relevancy': False, 'rank': 8}, '2146627955': {'relevancy': False, 'rank': 9}}"
