,Query,Exact,Approximate
56,ensemble learning,"{'2142724104': {'relevancy': True, 'rank': 0}, '108406206': {'relevancy': False, 'rank': 1}, '2286237009': {'relevancy': True, 'rank': 2}, '2167964723': {'relevancy': False, 'rank': 3}, '279929255': {'relevancy': False, 'rank': 4}, '2088939020': {'relevancy': False, 'rank': 5}, '24574532': {'relevancy': False, 'rank': 6}, '2270386666': {'relevancy': False, 'rank': 7}, '1572478601': {'relevancy': False, 'rank': 8}, '1980701853': {'relevancy': False, 'rank': 9}}","{'2142724104': {'relevancy': True, 'rank': 0}, '108406206': {'relevancy': False, 'rank': 1}, '2286237009': {'relevancy': True, 'rank': 2}, '2167964723': {'relevancy': False, 'rank': 3}, '279929255': {'relevancy': False, 'rank': 4}, '2088939020': {'relevancy': False, 'rank': 5}, '24574532': {'relevancy': False, 'rank': 6}, '2270386666': {'relevancy': False, 'rank': 7}, '1572478601': {'relevancy': False, 'rank': 8}, '1980701853': {'relevancy': False, 'rank': 9}}"
57,wordnet,"{'574844396': {'relevancy': False, 'rank': 0}, '2122820242': {'relevancy': False, 'rank': 1}, '2097970814': {'relevancy': True, 'rank': 2}, '2156989404': {'relevancy': True, 'rank': 3}, '2396377397': {'relevancy': False, 'rank': 4}, '2049968418': {'relevancy': False, 'rank': 5}, '1956093140': {'relevancy': True, 'rank': 6}, '2172397963': {'relevancy': False, 'rank': 7}, '2119216958': {'relevancy': False, 'rank': 8}, '514836396': {'relevancy': True, 'rank': 9}}","{'574844396': {'relevancy': True, 'rank': 0}, '2122820242': {'relevancy': False, 'rank': 1}, '2097970814': {'relevancy': True, 'rank': 2}, '2156989404': {'relevancy': True, 'rank': 3}, '2396377397': {'relevancy': False, 'rank': 4}, '2049968418': {'relevancy': True, 'rank': 5}, '1956093140': {'relevancy': True, 'rank': 6}, '2172397963': {'relevancy': True, 'rank': 7}, '2119216958': {'relevancy': False, 'rank': 8}, '514836396': {'relevancy': True, 'rank': 9}}"
58,medical imaging,"{'2474997269': {'relevancy': True, 'rank': 0}, '2107603943': {'relevancy': True, 'rank': 1}, '2148669659': {'relevancy': True, 'rank': 2}, '2136556746': {'relevancy': False, 'rank': 3}, '2467392807': {'relevancy': False, 'rank': 4}, '2169057019': {'relevancy': True, 'rank': 5}, '2110742426': {'relevancy': True, 'rank': 6}, '2160669707': {'relevancy': True, 'rank': 7}, '2098146076': {'relevancy': True, 'rank': 8}, '2165724187': {'relevancy': True, 'rank': 9}}","{'2474997269': {'relevancy': True, 'rank': 0}, '2107603943': {'relevancy': True, 'rank': 1}, '2148669659': {'relevancy': True, 'rank': 2}, '2136556746': {'relevancy': True, 'rank': 3}, '2467392807': {'relevancy': False, 'rank': 4}, '2169057019': {'relevancy': True, 'rank': 5}, '2110742426': {'relevancy': True, 'rank': 6}, '2160669707': {'relevancy': True, 'rank': 7}, '2098146076': {'relevancy': True, 'rank': 8}, '2165724187': {'relevancy': True, 'rank': 9}}"
59,deconvolution,"{'1980667605': {'relevancy': False, 'rank': 0}, '1996518183': {'relevancy': True, 'rank': 1}, '2103920730': {'relevancy': False, 'rank': 2}, '1802900831': {'relevancy': False, 'rank': 3}, '2134379863': {'relevancy': False, 'rank': 4}, '2313833650': {'relevancy': False, 'rank': 5}, '2124197995': {'relevancy': False, 'rank': 6}, '2087742686': {'relevancy': True, 'rank': 7}, '2131755178': {'relevancy': True, 'rank': 8}, '2601728006': {'relevancy': False, 'rank': 9}}","{'1980667605': {'relevancy': True, 'rank': 0}, '1996518183': {'relevancy': True, 'rank': 1}, '2103920730': {'relevancy': True, 'rank': 2}, '1802900831': {'relevancy': False, 'rank': 3}, '2134379863': {'relevancy': True, 'rank': 4}, '2313833650': {'relevancy': False, 'rank': 5}, '2124197995': {'relevancy': True, 'rank': 6}, '2087742686': {'relevancy': True, 'rank': 7}, '2131755178': {'relevancy': True, 'rank': 8}, '2601728006': {'relevancy': False, 'rank': 9}}"
60,Latent Dirichlet allocation,"{'2289542319': {'relevancy': True, 'rank': 0}, '2435751034': {'relevancy': True, 'rank': 1}, '2011819992': {'relevancy': True, 'rank': 2}, '2221257390': {'relevancy': True, 'rank': 3}, '2104401652': {'relevancy': True, 'rank': 4}, '1976606991': {'relevancy': False, 'rank': 5}, '2227253382': {'relevancy': True, 'rank': 6}, '1994620265': {'relevancy': True, 'rank': 7}, '2132213614': {'relevancy': True, 'rank': 8}, '2020801783': {'relevancy': True, 'rank': 9}}","{'2289542319': {'relevancy': True, 'rank': 0}, '2435751034': {'relevancy': True, 'rank': 1}, '2011819992': {'relevancy': True, 'rank': 2}, '2221257390': {'relevancy': True, 'rank': 3}, '2104401652': {'relevancy': True, 'rank': 4}, '1976606991': {'relevancy': True, 'rank': 5}, '2227253382': {'relevancy': True, 'rank': 6}, '1994620265': {'relevancy': True, 'rank': 7}, '2132213614': {'relevancy': True, 'rank': 8}, '2020801783': {'relevancy': True, 'rank': 9}}"
61,Euclidian distance,"{'1802900831': {'relevancy': False, 'rank': 0}, '1868451557': {'relevancy': False, 'rank': 1}, '2044901620': {'relevancy': False, 'rank': 2}, '2570276929': {'relevancy': False, 'rank': 3}, '2129474304': {'relevancy': False, 'rank': 4}, '1956093140': {'relevancy': False, 'rank': 5}, '2125528825': {'relevancy': False, 'rank': 6}, '1982686475': {'relevancy': False, 'rank': 7}, '2692800141': {'relevancy': False, 'rank': 8}, '2115307571': {'relevancy': False, 'rank': 9}}","{'1802900831': {'relevancy': False, 'rank': 0}, '1868451557': {'relevancy': False, 'rank': 1}, '2044901620': {'relevancy': False, 'rank': 2}, '2570276929': {'relevancy': True, 'rank': 3}, '2129474304': {'relevancy': True, 'rank': 4}, '1956093140': {'relevancy': False, 'rank': 5}, '2125528825': {'relevancy': True, 'rank': 6}, '1982686475': {'relevancy': True, 'rank': 7}, '2692800141': {'relevancy': True, 'rank': 8}, '2115307571': {'relevancy': False, 'rank': 9}}"
62,web service,"{'2023450202': {'relevancy': False, 'rank': 0}, '2295682018': {'relevancy': True, 'rank': 1}, '2047359151': {'relevancy': True, 'rank': 2}, '2308609296': {'relevancy': True, 'rank': 3}, '2141172858': {'relevancy': True, 'rank': 4}, '2038216534': {'relevancy': True, 'rank': 5}, '2250777962': {'relevancy': True, 'rank': 6}, '2303458062': {'relevancy': True, 'rank': 7}, '2275925217': {'relevancy': False, 'rank': 8}, '2345687710': {'relevancy': False, 'rank': 9}}","{'2023450202': {'relevancy': True, 'rank': 0}, '2295682018': {'relevancy': True, 'rank': 1}, '2047359151': {'relevancy': True, 'rank': 2}, '2308609296': {'relevancy': True, 'rank': 3}, '2141172858': {'relevancy': True, 'rank': 4}, '2038216534': {'relevancy': True, 'rank': 5}, '2250777962': {'relevancy': True, 'rank': 6}, '2303458062': {'relevancy': True, 'rank': 7}, '2275925217': {'relevancy': False, 'rank': 8}, '2345687710': {'relevancy': True, 'rank': 9}}"
63,multi-task learning,"{'2648094648': {'relevancy': True, 'rank': 0}, '2167964723': {'relevancy': True, 'rank': 1}, '2109477161': {'relevancy': True, 'rank': 2}, '3786149': {'relevancy': True, 'rank': 3}, '2109031554': {'relevancy': True, 'rank': 4}, '2112374662': {'relevancy': True, 'rank': 5}, '2130612383': {'relevancy': True, 'rank': 6}, '2152377557': {'relevancy': True, 'rank': 7}, '2105451568': {'relevancy': True, 'rank': 8}, '2042309534': {'relevancy': False, 'rank': 9}}","{'2648094648': {'relevancy': True, 'rank': 0}, '2167964723': {'relevancy': True, 'rank': 1}, '2109477161': {'relevancy': True, 'rank': 2}, '3786149': {'relevancy': True, 'rank': 3}, '2109031554': {'relevancy': True, 'rank': 4}, '2112374662': {'relevancy': True, 'rank': 5}, '2130612383': {'relevancy': True, 'rank': 6}, '2152377557': {'relevancy': True, 'rank': 7}, '2105451568': {'relevancy': True, 'rank': 8}, '2042309534': {'relevancy': False, 'rank': 9}}"
64,Linear separability,"{'1612081549': {'relevancy': False, 'rank': 0}, '58201999': {'relevancy': False, 'rank': 1}, '2183949295': {'relevancy': False, 'rank': 2}, '2164494186': {'relevancy': False, 'rank': 3}, '1989084025': {'relevancy': False, 'rank': 4}, '2155251200': {'relevancy': False, 'rank': 5}, '91530331': {'relevancy': False, 'rank': 6}, '2629991270': {'relevancy': False, 'rank': 7}, '2123137370': {'relevancy': False, 'rank': 8}, '2689730524': {'relevancy': False, 'rank': 9}}","{'1612081549': {'relevancy': True, 'rank': 0}, '58201999': {'relevancy': False, 'rank': 1}, '2183949295': {'relevancy': True, 'rank': 2}, '2164494186': {'relevancy': True, 'rank': 3}, '1989084025': {'relevancy': True, 'rank': 4}, '2155251200': {'relevancy': True, 'rank': 5}, '91530331': {'relevancy': True, 'rank': 6}, '2629991270': {'relevancy': False, 'rank': 7}, '2123137370': {'relevancy': False, 'rank': 8}, '2689730524': {'relevancy': False, 'rank': 9}}"
65,OWL-S,"{'1862760335': {'relevancy': True, 'rank': 0}, '2107777598': {'relevancy': True, 'rank': 1}, '64760803': {'relevancy': False, 'rank': 2}, '2695647148': {'relevancy': True, 'rank': 3}, '2010142017': {'relevancy': False, 'rank': 4}, '2095225652': {'relevancy': False, 'rank': 5}, '305663917': {'relevancy': False, 'rank': 6}, '1384229811': {'relevancy': False, 'rank': 7}, '2068240882': {'relevancy': True, 'rank': 8}, '2047359151': {'relevancy': True, 'rank': 9}}","{'1862760335': {'relevancy': True, 'rank': 0}, '2107777598': {'relevancy': True, 'rank': 1}, '64760803': {'relevancy': False, 'rank': 2}, '2695647148': {'relevancy': True, 'rank': 3}, '2010142017': {'relevancy': False, 'rank': 4}, '2095225652': {'relevancy': False, 'rank': 5}, '305663917': {'relevancy': False, 'rank': 6}, '1384229811': {'relevancy': False, 'rank': 7}, '2068240882': {'relevancy': True, 'rank': 8}, '2047359151': {'relevancy': True, 'rank': 9}}"
66,Wireless sensor network,"{'37595673': {'relevancy': True, 'rank': 0}, '2098642314': {'relevancy': True, 'rank': 1}, '2139264683': {'relevancy': True, 'rank': 2}, '1968948545': {'relevancy': True, 'rank': 3}, '1195575240': {'relevancy': True, 'rank': 4}, '104185088': {'relevancy': False, 'rank': 5}, '332398891': {'relevancy': True, 'rank': 6}, '2155341971': {'relevancy': True, 'rank': 7}, '2125438455': {'relevancy': True, 'rank': 8}, '2028948198': {'relevancy': True, 'rank': 9}}","{'37595673': {'relevancy': True, 'rank': 0}, '2098642314': {'relevancy': True, 'rank': 1}, '2139264683': {'relevancy': True, 'rank': 2}, '1968948545': {'relevancy': True, 'rank': 3}, '1195575240': {'relevancy': True, 'rank': 4}, '104185088': {'relevancy': False, 'rank': 5}, '332398891': {'relevancy': True, 'rank': 6}, '2155341971': {'relevancy': True, 'rank': 7}, '2125438455': {'relevancy': True, 'rank': 8}, '2028948198': {'relevancy': True, 'rank': 9}}"
67,Semantic role labeling,"{'2122007671': {'relevancy': True, 'rank': 0}, '2004366870': {'relevancy': True, 'rank': 1}, '56197593': {'relevancy': True, 'rank': 2}, '2116578203': {'relevancy': True, 'rank': 3}, '2135488253': {'relevancy': True, 'rank': 4}, '2089131864': {'relevancy': True, 'rank': 5}, '2019867208': {'relevancy': True, 'rank': 6}, '1151530292': {'relevancy': False, 'rank': 7}, '48142092': {'relevancy': True, 'rank': 8}, '2084625574': {'relevancy': False, 'rank': 9}}","{'2122007671': {'relevancy': True, 'rank': 0}, '2004366870': {'relevancy': True, 'rank': 1}, '56197593': {'relevancy': True, 'rank': 2}, '2116578203': {'relevancy': True, 'rank': 3}, '2135488253': {'relevancy': True, 'rank': 4}, '2089131864': {'relevancy': True, 'rank': 5}, '2019867208': {'relevancy': True, 'rank': 6}, '1151530292': {'relevancy': False, 'rank': 7}, '48142092': {'relevancy': True, 'rank': 8}, '2084625574': {'relevancy': False, 'rank': 9}}"
68,Continuous-time Markov chain,"{'2070114426': {'relevancy': False, 'rank': 0}, '2293286419': {'relevancy': False, 'rank': 1}, '2232911153': {'relevancy': False, 'rank': 2}, '2167404190': {'relevancy': False, 'rank': 3}, '2131550435': {'relevancy': False, 'rank': 4}, '2008651352': {'relevancy': True, 'rank': 5}, '2192108129': {'relevancy': False, 'rank': 6}, '2149454608': {'relevancy': False, 'rank': 7}, '2234091823': {'relevancy': False, 'rank': 8}, '616638720': {'relevancy': True, 'rank': 9}}","{'2070114426': {'relevancy': True, 'rank': 0}, '2293286419': {'relevancy': True, 'rank': 1}, '2232911153': {'relevancy': True, 'rank': 2}, '2167404190': {'relevancy': True, 'rank': 3}, '2131550435': {'relevancy': True, 'rank': 4}, '2008651352': {'relevancy': True, 'rank': 5}, '2192108129': {'relevancy': True, 'rank': 6}, '2149454608': {'relevancy': True, 'rank': 7}, '2234091823': {'relevancy': True, 'rank': 8}, '616638720': {'relevancy': True, 'rank': 9}}"
69,Open Knowledge Base Connectivity,"{'716715026': {'relevancy': False, 'rank': 0}, '2098769611': {'relevancy': False, 'rank': 1}, '2167731548': {'relevancy': False, 'rank': 2}, '2139878428': {'relevancy': False, 'rank': 3}, '2150581792': {'relevancy': False, 'rank': 4}, '2097418171': {'relevancy': False, 'rank': 5}, '2231410880': {'relevancy': False, 'rank': 6}, '282834861': {'relevancy': False, 'rank': 7}, '2098876098': {'relevancy': False, 'rank': 8}, '234870102': {'relevancy': False, 'rank': 9}}","{'716715026': {'relevancy': True, 'rank': 0}, '2098769611': {'relevancy': True, 'rank': 1}, '2167731548': {'relevancy': True, 'rank': 2}, '2139878428': {'relevancy': True, 'rank': 3}, '2150581792': {'relevancy': False, 'rank': 4}, '2097418171': {'relevancy': True, 'rank': 5}, '2231410880': {'relevancy': False, 'rank': 6}, '282834861': {'relevancy': False, 'rank': 7}, '2098876098': {'relevancy': True, 'rank': 8}, '234870102': {'relevancy': True, 'rank': 9}}"
70,Propagation of uncertainty,"{'243346321': {'relevancy': False, 'rank': 0}, '2149845471': {'relevancy': False, 'rank': 1}, '716715026': {'relevancy': False, 'rank': 2}, '2117668619': {'relevancy': False, 'rank': 3}, '2091733215': {'relevancy': False, 'rank': 4}, '2136647330': {'relevancy': False, 'rank': 5}, '2103086064': {'relevancy': False, 'rank': 6}, '2114947608': {'relevancy': False, 'rank': 7}, '2168535465': {'relevancy': False, 'rank': 8}, '250660398': {'relevancy': False, 'rank': 9}}","{'243346321': {'relevancy': True, 'rank': 0}, '2149845471': {'relevancy': True, 'rank': 1}, '716715026': {'relevancy': False, 'rank': 2}, '2117668619': {'relevancy': False, 'rank': 3}, '2091733215': {'relevancy': False, 'rank': 4}, '2136647330': {'relevancy': True, 'rank': 5}, '2103086064': {'relevancy': False, 'rank': 6}, '2114947608': {'relevancy': False, 'rank': 7}, '2168535465': {'relevancy': False, 'rank': 8}, '250660398': {'relevancy': False, 'rank': 9}}"
71,Fast Fourier transform,"{'2083340676': {'relevancy': True, 'rank': 0}, '193178368': {'relevancy': False, 'rank': 1}, '2063214143': {'relevancy': True, 'rank': 2}, '1481922730': {'relevancy': True, 'rank': 3}, '2090152442': {'relevancy': True, 'rank': 4}, '2073926749': {'relevancy': True, 'rank': 5}, '116150614': {'relevancy': False, 'rank': 6}, '2078633956': {'relevancy': False, 'rank': 7}, '112290446': {'relevancy': False, 'rank': 8}, '1984748805': {'relevancy': True, 'rank': 9}}","{'2083340676': {'relevancy': True, 'rank': 0}, '193178368': {'relevancy': True, 'rank': 1}, '2063214143': {'relevancy': True, 'rank': 2}, '1481922730': {'relevancy': True, 'rank': 3}, '2090152442': {'relevancy': True, 'rank': 4}, '2073926749': {'relevancy': True, 'rank': 5}, '116150614': {'relevancy': True, 'rank': 6}, '2078633956': {'relevancy': False, 'rank': 7}, '112290446': {'relevancy': False, 'rank': 8}, '1984748805': {'relevancy': True, 'rank': 9}}"
72,Security token,"{'2162010601': {'relevancy': False, 'rank': 0}, '260578388': {'relevancy': False, 'rank': 1}, '681889526': {'relevancy': False, 'rank': 2}, '2156373944': {'relevancy': False, 'rank': 3}, '2010563759': {'relevancy': False, 'rank': 4}, '121916871': {'relevancy': False, 'rank': 5}, '1992174135': {'relevancy': False, 'rank': 6}, '2159238204': {'relevancy': False, 'rank': 7}, '126037460': {'relevancy': False, 'rank': 8}, '2250297608': {'relevancy': False, 'rank': 9}}","{'2162010601': {'relevancy': False, 'rank': 0}, '260578388': {'relevancy': False, 'rank': 1}, '681889526': {'relevancy': False, 'rank': 2}, '2156373944': {'relevancy': False, 'rank': 3}, '2010563759': {'relevancy': False, 'rank': 4}, '121916871': {'relevancy': False, 'rank': 5}, '1992174135': {'relevancy': False, 'rank': 6}, '2159238204': {'relevancy': False, 'rank': 7}, '126037460': {'relevancy': False, 'rank': 8}, '2250297608': {'relevancy': False, 'rank': 9}}"
73,Novelty detection,"{'2304167864': {'relevancy': False, 'rank': 0}, '2241621569': {'relevancy': False, 'rank': 1}, '2144338799': {'relevancy': False, 'rank': 2}, '2250248997': {'relevancy': False, 'rank': 3}, '2113857198': {'relevancy': False, 'rank': 4}, '1971070670': {'relevancy': False, 'rank': 5}, '2170629902': {'relevancy': False, 'rank': 6}, '62571181': {'relevancy': False, 'rank': 7}, '2153786780': {'relevancy': False, 'rank': 8}, '2171234738': {'relevancy': False, 'rank': 9}}","{'2304167864': {'relevancy': False, 'rank': 0}, '2241621569': {'relevancy': False, 'rank': 1}, '2144338799': {'relevancy': False, 'rank': 2}, '2250248997': {'relevancy': False, 'rank': 3}, '2113857198': {'relevancy': False, 'rank': 4}, '1971070670': {'relevancy': False, 'rank': 5}, '2170629902': {'relevancy': False, 'rank': 6}, '62571181': {'relevancy': False, 'rank': 7}, '2153786780': {'relevancy': False, 'rank': 8}, '2171234738': {'relevancy': False, 'rank': 9}}"
74,semantic grid,"{'2295682018': {'relevancy': False, 'rank': 0}, '2005278342': {'relevancy': False, 'rank': 1}, '1767269677': {'relevancy': False, 'rank': 2}, '2023309653': {'relevancy': False, 'rank': 3}, '2037532978': {'relevancy': False, 'rank': 4}, '2098430868': {'relevancy': False, 'rank': 5}, '83072932': {'relevancy': False, 'rank': 6}, '2047359151': {'relevancy': False, 'rank': 7}, '2095279874': {'relevancy': True, 'rank': 8}, '2141833608': {'relevancy': False, 'rank': 9}}","{'2295682018': {'relevancy': True, 'rank': 0}, '2005278342': {'relevancy': True, 'rank': 1}, '1767269677': {'relevancy': True, 'rank': 2}, '2023309653': {'relevancy': True, 'rank': 3}, '2037532978': {'relevancy': True, 'rank': 4}, '2098430868': {'relevancy': True, 'rank': 5}, '83072932': {'relevancy': True, 'rank': 6}, '2047359151': {'relevancy': True, 'rank': 7}, '2095279874': {'relevancy': True, 'rank': 8}, '2141833608': {'relevancy': True, 'rank': 9}}"
75,Knowledge extraction,"{'2651514846': {'relevancy': True, 'rank': 0}, '2135334397': {'relevancy': True, 'rank': 1}, '2043365825': {'relevancy': False, 'rank': 2}, '2236934353': {'relevancy': False, 'rank': 3}, '2086686599': {'relevancy': False, 'rank': 4}, '2103086064': {'relevancy': False, 'rank': 5}, '716715026': {'relevancy': True, 'rank': 6}, '2098769611': {'relevancy': False, 'rank': 7}, '1970575723': {'relevancy': False, 'rank': 8}, '157725375': {'relevancy': False, 'rank': 9}}","{'2651514846': {'relevancy': True, 'rank': 0}, '2135334397': {'relevancy': True, 'rank': 1}, '2043365825': {'relevancy': False, 'rank': 2}, '2236934353': {'relevancy': True, 'rank': 3}, '2086686599': {'relevancy': True, 'rank': 4}, '2103086064': {'relevancy': True, 'rank': 5}, '716715026': {'relevancy': True, 'rank': 6}, '2098769611': {'relevancy': True, 'rank': 7}, '1970575723': {'relevancy': True, 'rank': 8}, '157725375': {'relevancy': False, 'rank': 9}}"
76,Computational biology,"{'2585056452': {'relevancy': True, 'rank': 0}, '2018850313': {'relevancy': True, 'rank': 1}, '2067084368': {'relevancy': True, 'rank': 2}, '2088335365': {'relevancy': True, 'rank': 3}, '2277076782': {'relevancy': True, 'rank': 4}, '2113367105': {'relevancy': True, 'rank': 5}, '2064583791': {'relevancy': True, 'rank': 6}, '331712814': {'relevancy': True, 'rank': 7}, '297432538': {'relevancy': True, 'rank': 8}, '1129598469': {'relevancy': True, 'rank': 9}}","{'2585056452': {'relevancy': True, 'rank': 0}, '2018850313': {'relevancy': True, 'rank': 1}, '2067084368': {'relevancy': True, 'rank': 2}, '2088335365': {'relevancy': True, 'rank': 3}, '2277076782': {'relevancy': True, 'rank': 4}, '2113367105': {'relevancy': True, 'rank': 5}, '2064583791': {'relevancy': True, 'rank': 6}, '331712814': {'relevancy': True, 'rank': 7}, '297432538': {'relevancy': True, 'rank': 8}, '1129598469': {'relevancy': True, 'rank': 9}}"
77,Web 2.0,"{'2141172858': {'relevancy': False, 'rank': 0}, '2195478976': {'relevancy': False, 'rank': 1}, '146153597': {'relevancy': False, 'rank': 2}, '2023450202': {'relevancy': False, 'rank': 3}, '2078767370': {'relevancy': False, 'rank': 4}, '719665695': {'relevancy': False, 'rank': 5}, '2118050645': {'relevancy': False, 'rank': 6}, '389481196': {'relevancy': False, 'rank': 7}, '2171494932': {'relevancy': False, 'rank': 8}, '2161311329': {'relevancy': False, 'rank': 9}}","{'2141172858': {'relevancy': False, 'rank': 0}, '2195478976': {'relevancy': False, 'rank': 1}, '146153597': {'relevancy': False, 'rank': 2}, '2023450202': {'relevancy': False, 'rank': 3}, '2078767370': {'relevancy': False, 'rank': 4}, '719665695': {'relevancy': False, 'rank': 5}, '2118050645': {'relevancy': False, 'rank': 6}, '389481196': {'relevancy': False, 'rank': 7}, '2171494932': {'relevancy': False, 'rank': 8}, '2161311329': {'relevancy': False, 'rank': 9}}"
78,Network theory,"{'2144725316': {'relevancy': False, 'rank': 0}, '1256664030': {'relevancy': False, 'rank': 1}, '2149625712': {'relevancy': False, 'rank': 2}, '2208990784': {'relevancy': False, 'rank': 3}, '1957692837': {'relevancy': False, 'rank': 4}, '2112294658': {'relevancy': False, 'rank': 5}, '2126635308': {'relevancy': False, 'rank': 6}, '1948338481': {'relevancy': False, 'rank': 7}, '2155786923': {'relevancy': False, 'rank': 8}, '2523862659': {'relevancy': False, 'rank': 9}}","{'2144725316': {'relevancy': True, 'rank': 0}, '1256664030': {'relevancy': False, 'rank': 1}, '2149625712': {'relevancy': True, 'rank': 2}, '2208990784': {'relevancy': False, 'rank': 3}, '1957692837': {'relevancy': True, 'rank': 4}, '2112294658': {'relevancy': True, 'rank': 5}, '2126635308': {'relevancy': False, 'rank': 6}, '1948338481': {'relevancy': True, 'rank': 7}, '2155786923': {'relevancy': True, 'rank': 8}, '2523862659': {'relevancy': True, 'rank': 9}}"
79,Video denoising,"{'2161801667': {'relevancy': False, 'rank': 0}, '2205615099': {'relevancy': True, 'rank': 1}, '735359232': {'relevancy': True, 'rank': 2}, '2014838470': {'relevancy': False, 'rank': 3}, '2258220428': {'relevancy': False, 'rank': 4}, '2188538367': {'relevancy': False, 'rank': 5}, '9985198': {'relevancy': False, 'rank': 6}, '1967999909': {'relevancy': False, 'rank': 7}, '2112716162': {'relevancy': False, 'rank': 8}, '2118515503': {'relevancy': False, 'rank': 9}}","{'2161801667': {'relevancy': False, 'rank': 0}, '2205615099': {'relevancy': True, 'rank': 1}, '735359232': {'relevancy': True, 'rank': 2}, '2014838470': {'relevancy': False, 'rank': 3}, '2258220428': {'relevancy': False, 'rank': 4}, '2188538367': {'relevancy': False, 'rank': 5}, '9985198': {'relevancy': False, 'rank': 6}, '1967999909': {'relevancy': False, 'rank': 7}, '2112716162': {'relevancy': False, 'rank': 8}, '2118515503': {'relevancy': False, 'rank': 9}}"
80,Quantum information science,"{'2148053431': {'relevancy': False, 'rank': 0}, '2420235564': {'relevancy': True, 'rank': 1}, '2104552492': {'relevancy': True, 'rank': 2}, '1639338439': {'relevancy': True, 'rank': 3}, '8432206': {'relevancy': True, 'rank': 4}, '733516151': {'relevancy': False, 'rank': 5}, '2133328778': {'relevancy': True, 'rank': 6}, '2111434729': {'relevancy': False, 'rank': 7}, '2152361128': {'relevancy': True, 'rank': 8}, '2569856224': {'relevancy': True, 'rank': 9}}","{'2148053431': {'relevancy': True, 'rank': 0}, '2420235564': {'relevancy': True, 'rank': 1}, '2104552492': {'relevancy': True, 'rank': 2}, '1639338439': {'relevancy': True, 'rank': 3}, '8432206': {'relevancy': True, 'rank': 4}, '733516151': {'relevancy': True, 'rank': 5}, '2133328778': {'relevancy': True, 'rank': 6}, '2111434729': {'relevancy': True, 'rank': 7}, '2152361128': {'relevancy': True, 'rank': 8}, '2569856224': {'relevancy': True, 'rank': 9}}"
81,Color quantization,"{'1943359322': {'relevancy': True, 'rank': 0}, '9988965': {'relevancy': False, 'rank': 1}, '2098073579': {'relevancy': False, 'rank': 2}, '2301871412': {'relevancy': False, 'rank': 3}, '2140036239': {'relevancy': False, 'rank': 4}, '237104045': {'relevancy': False, 'rank': 5}, '1999541577': {'relevancy': False, 'rank': 6}, '2160836849': {'relevancy': False, 'rank': 7}, '258463261': {'relevancy': False, 'rank': 8}, '92229816': {'relevancy': False, 'rank': 9}}","{'1943359322': {'relevancy': True, 'rank': 0}, '9988965': {'relevancy': True, 'rank': 1}, '2098073579': {'relevancy': True, 'rank': 2}, '2301871412': {'relevancy': False, 'rank': 3}, '2140036239': {'relevancy': True, 'rank': 4}, '237104045': {'relevancy': True, 'rank': 5}, '1999541577': {'relevancy': True, 'rank': 6}, '2160836849': {'relevancy': True, 'rank': 7}, '258463261': {'relevancy': True, 'rank': 8}, '92229816': {'relevancy': True, 'rank': 9}}"
82,social web,"{'2105916845': {'relevancy': False, 'rank': 0}, '2127952624': {'relevancy': False, 'rank': 1}, '2577876495': {'relevancy': False, 'rank': 2}, '2122391114': {'relevancy': True, 'rank': 3}, '61728793': {'relevancy': True, 'rank': 4}, '2137477703': {'relevancy': True, 'rank': 5}, '2188387283': {'relevancy': False, 'rank': 6}, '1975391153': {'relevancy': False, 'rank': 7}, '2195048431': {'relevancy': False, 'rank': 8}, '2108191013': {'relevancy': False, 'rank': 9}}","{'2105916845': {'relevancy': True, 'rank': 0}, '2127952624': {'relevancy': True, 'rank': 1}, '2577876495': {'relevancy': True, 'rank': 2}, '2122391114': {'relevancy': True, 'rank': 3}, '61728793': {'relevancy': True, 'rank': 4}, '2137477703': {'relevancy': True, 'rank': 5}, '2188387283': {'relevancy': True, 'rank': 6}, '1975391153': {'relevancy': True, 'rank': 7}, '2195048431': {'relevancy': True, 'rank': 8}, '2108191013': {'relevancy': False, 'rank': 9}}"
83,entity linking,"{'2282310307': {'relevancy': True, 'rank': 0}, '2171151462': {'relevancy': False, 'rank': 1}, '2125676828': {'relevancy': False, 'rank': 2}, '950621099': {'relevancy': False, 'rank': 3}, '2121939561': {'relevancy': True, 'rank': 4}, '2112331270': {'relevancy': True, 'rank': 5}, '2171485312': {'relevancy': True, 'rank': 6}, '2044978172': {'relevancy': True, 'rank': 7}, '2092976765': {'relevancy': True, 'rank': 8}, '2146627955': {'relevancy': False, 'rank': 9}}","{'2282310307': {'relevancy': True, 'rank': 0}, '2171151462': {'relevancy': False, 'rank': 1}, '2125676828': {'relevancy': False, 'rank': 2}, '950621099': {'relevancy': False, 'rank': 3}, '2121939561': {'relevancy': True, 'rank': 4}, '2112331270': {'relevancy': True, 'rank': 5}, '2171485312': {'relevancy': True, 'rank': 6}, '2044978172': {'relevancy': True, 'rank': 7}, '2092976765': {'relevancy': True, 'rank': 8}, '2146627955': {'relevancy': False, 'rank': 9}}"
